date,open,high,low,close
2025-03-25,0.00400903,0.00468687,0.00356568,0.00421617
2025-03-29,0.00435676,0.00766782,0.00404506,0.00584129
2025-04-02,0.00568282,0.01108711,0.00393493,0.00551339
2025-04-06,0.00575302,0.00591536,0.00368148,0.00431841
2025-04-10,0.00431209,0.004867,0.00233859,0.00379708
2025-04-14,0.00377987,0.00447111,0.00264307,0.00308054
2025-04-18,0.00308312,0.00366294,0.00271185,0.0030618
2025-04-22,0.00306554,0.00321484,0.00250261,0.00250818
2025-04-26,0.00260721,0.00377124,0.00247609,0.00294593
2025-04-30,0.00294891,0.00305665,0.00215317,0.00237295
2025-05-04,0.00236123,0.00648144,0.0022166,0.00488445
2025-05-08,0.00485748,0.00607586,0.00355241,0.00421471
2025-05-12,0.00423244,0.0048266,0.0020797,0.00247252
2025-05-16,0.00248447,0.00274274,0.00073467,0.00079336
