date,open,high,low,close
2024-12-31,0.138686,0.945133,0.138641,0.89637
2025-01-04,0.86751,0.980333,0.446705,0.479676
2025-01-08,0.481471,0.603829,0.312945,0.376778
2025-01-12,0.378877,0.387134,0.253711,0.312111
2025-01-16,0.312371,0.382655,0.247299,0.270247
2025-01-20,0.270359,0.38604,0.171651,0.192966
2025-01-24,0.193216,0.255061,0.161277,0.216448
2025-01-28,0.21637,0.231239,0.165665,0.175829
2025-02-01,0.175851,0.20385,0.173197,0.183504
2025-02-05,0.183363,0.183363,0.141729,0.151511
2025-02-09,0.151553,0.152503,0.123748,0.125747
2025-02-13,0.125728,0.127329,0.120678,0.121724
2025-02-17,0.121683,0.128994,0.120165,0.121028
2025-02-21,0.12066,0.129215,0.119495,0.119495
2025-02-25,0.119551,0.122474,0.108467,0.108763
2025-03-01,0.108769,0.108769,0.076145,0.081928
2025-03-05,0.081704,0.086004,0.074058,0.074427
2025-03-09,0.074429,0.07565,0.071924,0.072246
2025-03-13,0.072039,0.076422,0.062902,0.073844
2025-03-17,0.074157,0.075615,0.072485,0.074445
2025-03-21,0.074255,0.076485,0.065145,0.065215
2025-03-25,0.065083,0.076501,0.064955,0.074209
2025-03-29,0.072917,0.073486,0.069835,0.069953
2025-04-02,0.06993,0.070432,0.061338,0.061466
2025-04-06,0.061475,0.061515,0.059941,0.059996
2025-04-10,0.059992,0.060134,0.054885,0.058739
2025-04-14,0.058781,0.059015,0.05744,0.05775
2025-04-18,0.057665,0.057883,0.050738,0.050739
2025-04-22,0.050739,0.050743,0.050431,0.050591
2025-04-26,0.050586,0.051356,0.04596245,0.04596694
2025-04-30,0.04596694,0.04596709,0.04582089,0.04582537
2025-05-04,0.04582993,0.046382,0.04460651,0.04596186
2025-05-08,0.04596603,0.0461139,0.04582503,0.04610493
2025-05-12,0.04610055,0.04638648,0.0446107,0.04541564
2025-05-16,0.04541989,0.047152,0.04393945,0.0440756
