date,open,high,low,close
2024-11-25,0.00020434,0.0002523,0.00010205,0.00015734
2024-11-29,0.00015673,0.00056305,0.00010271,0.00036453
2024-12-03,0.00036643,0.00046453,0.00011476,0.00011892
2024-12-07,0.00011907,0.00041359,0.00011907,0.00024457
2024-12-11,0.00023753,0.00026225,0.00010835,0.00013144
2024-12-15,0.00013275,0.00013433,5.998e-05,9.291e-05
2024-12-19,9.344e-05,0.0001602,6.535e-05,6.62e-05
2024-12-23,6.652e-05,7.603e-05,3.877e-05,4.464e-05
2024-12-27,4.462e-05,8.364e-05,4.329e-05,4.384e-05
2024-12-31,4.411e-05,5.056e-05,3.459e-05,3.562e-05
2025-01-04,3.545e-05,5.823e-05,2.592e-05,3.555e-05
2025-01-08,3.572e-05,4.535e-05,2.747e-05,2.747e-05
2025-01-12,2.773e-05,3.233e-05,2.41e-05,2.56e-05
2025-01-16,2.56e-05,3.248e-05,2.249e-05,3.127e-05
2025-01-20,3.13e-05,5.443e-05,3.057e-05,3.42e-05
2025-01-24,3.422e-05,3.85e-05,2.396e-05,2.471e-05
2025-01-28,2.472e-05,4.329e-05,2.472e-05,2.809e-05
2025-02-01,2.835e-05,2.911e-05,2.469e-05,2.687e-05
2025-02-05,2.695e-05,2.72e-05,1.754e-05,1.773e-05
2025-02-09,1.778e-05,1.795e-05,1.432e-05,1.501e-05
2025-02-13,1.541e-05,1.73e-05,1.439e-05,1.488e-05
2025-02-17,1.488e-05,1.497e-05,1.422e-05,1.43e-05
2025-02-21,1.416e-05,1.436e-05,1.175e-05,1.248e-05
2025-02-25,1.254e-05,1.281e-05,1.183e-05,1.192e-05
2025-03-01,9.63e-06,1.094e-05,9.21e-06,1.094e-05
2025-03-05,1.094e-05,1.279e-05,9.38e-06,1.037e-05
2025-03-09,1.036e-05,1.041e-05,1.031e-05,1.033e-05
2025-03-13,8.7e-06,9.16e-06,8.27e-06,9.08e-06
2025-03-17,9.45e-06,1.027e-05,9.44e-06,1.006e-05
2025-03-21,8.82e-06,9.46e-06,8.76e-06,9.3e-06
2025-03-25,8.72e-06,9.58e-06,8.54e-06,9.58e-06
2025-03-29,9.67e-06,1.012e-05,8.88e-06,8.98e-06
2025-04-02,9.03e-06,9.09e-06,8.59e-06,8.77e-06
2025-04-06,8.71e-06,8.76e-06,7.77e-06,7.89e-06
2025-04-10,7.04e-06,7.55e-06,6.45e-06,7.33e-06
2025-04-14,7.76e-06,8.12e-06,7.51e-06,7.87e-06
2025-04-18,7.9e-06,8.28e-06,7.55e-06,7.62e-06
2025-04-22,7.65e-06,7.95e-06,7.14e-06,7.27e-06
2025-04-26,7.37e-06,7.89e-06,7.36e-06,7.85e-06
2025-04-30,8.06e-06,8.88e-06,7.72e-06,8.63e-06
2025-05-04,8.67e-06,8.96e-06,7.75e-06,7.86e-06
2025-05-08,7.79e-06,7.89e-06,7.49e-06,7.77e-06
2025-05-12,8.33e-06,1.038e-05,8.29e-06,8.77e-06
2025-05-16,8.77e-06,9.42e-06,8.05e-06,8.14e-06
