date,open,high,low,close
2025-01-28,0.02788439,0.052055,0.02421853,0.04222233
2025-02-01,0.04175624,0.120113,0.03633749,0.062483
2025-02-05,0.06246,0.06246,0.02297682,0.0301489
2025-02-09,0.02976924,0.04680433,0.02174903,0.03817702
2025-02-13,0.03842153,0.093198,0.03309438,0.084694
2025-02-17,0.082299,0.088571,0.050217,0.060763
2025-02-21,0.060784,0.064419,0.02789037,0.03291349
2025-02-25,0.03259899,0.04247784,0.01814911,0.01912789
2025-03-01,0.01907931,0.02100292,0.0143186,0.01882051
2025-03-05,0.01879459,0.02271825,0.01042888,0.01187123
2025-03-09,0.01147351,0.01221637,0.0084239,0.01051582
2025-03-13,0.01046748,0.01122131,0.00651901,0.00740554
2025-03-17,0.00738942,0.01977398,0.007023,0.01376472
2025-03-21,0.01373709,0.01774901,0.01032859,0.01774901
2025-03-25,0.01772886,0.01838137,0.01284186,0.01727395
2025-03-29,0.01723409,0.02769967,0.0157896,0.02236584
2025-04-02,0.02237577,0.0231128,0.01510755,0.01585795
2025-04-06,0.01579639,0.01579639,0.00882458,0.01021583
2025-04-10,0.01020842,0.01238923,0.00662855,0.01172919
2025-04-14,0.0117475,0.01222913,0.00797382,0.01016651
2025-04-18,0.01019419,0.01347474,0.00956642,0.01045454
2025-04-22,0.0104919,0.0107794,0.00681109,0.00694716
2025-04-26,0.00696049,0.00955187,0.00644413,0.00679816
2025-04-30,0.00680639,0.00692792,0.00440589,0.00588223
2025-05-04,0.00570753,0.00704878,0.00417574,0.00426512
2025-05-08,0.00424729,0.0059112,0.00371224,0.00397685
2025-05-12,0.00396892,0.00537988,0.00358557,0.00418475
2025-05-16,0.00420095,0.00947765,0.00365623,0.00512427
