statusCode,data
200,"{'rank': 13, 'price': 6.904304150816595e-06, 'price24h': 3.542046232763829e-05, 'variation24h': -80.50758319597307, 'creationTime': '2025-05-14T15:46:16.669Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '8VQ8Pb5DcRtpRG7P3RPAarDj7XwkjPEALTFbENaye2gH', 'mainToken': {'name': 'The rescued chick', 'symbol': 'Pinky', 'address': 'Az9cABDQC4BiCCAQcQhmc4fzNR1xxSZyGDxERwtkpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 14, 'price': 0.00020650348714688237, 'price24h': 0.0010573863863749904, 'variation24h': -80.4703853002276, 'creationTime': '2025-05-14T12:56:52.161Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'Eoxw9SyNpHfL2XiH95smhEMnVxeXX4Yg3r9VN17y3Ube', 'mainToken': {'name': 'HODLtheDeed', 'symbol': 'DEED', 'address': '7ShkWJYkSwXm96s54wquo8qyd1G57phn9eVkv6LVpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 15, 'price': 1.444228730611894e-05, 'price24h': 7.331389794148006e-05, 'variation24h': -80.30075100133548, 'creationTime': '2025-05-15T16:18:31.902Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'GAhiPuZaeTnmAinap5uNV4ujzdcZpqScRFEgFRuzPMDX', 'mainToken': {'name': 'J.P.Morgasm', 'symbol': 'JPM', 'address': '1VVVPy63cxFVmg1F8GDQUFooXRmEMhg6eYQrGdSpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 16, 'price': 1.0601061592956715e-05, 'price24h': 5.247593273483779e-05, 'variation24h': -79.79824075443472, 'creationBlock': 318147683, 'creationTime': '2025-02-03T06:13:52.146Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '3RzsttkFNf1y38NwWrq6oAfMxyVCUzHuAzefBSufG7UU', 'mainToken': {'name': 'Andy Warhol Queen Elizabeth II', 'symbol': 'Queen', 'address': 'E14jecSeL6iiQk5obt8vPzpMYMhKXZpDYSBtEx8Bpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 17, 'price': 1.0850774583817171e-05, 'price24h': 5.205669229868682e-05, 'variation24h': -79.15585085283858, 'creationBlock': 318147864, 'creationTime': '2025-02-03T06:15:04.295Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'BxaPFjStuP78SiZY6gqjL3GkxZSpSQN181kNSLZy67Tm', 'mainToken': {'name': 'Andy Warhol Queen Elizabeth II', 'symbol': 'Queen', 'address': 'E14jecSeL6iiQk5obt8vPzpMYMhKXZpDYSBtEx8Bpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 18, 'price': 2.5565539688519183e-06, 'price24h': 1.061993609544644e-05, 'variation24h': -75.92684225333424, 'creationBlock': 332426202, 'creationTime': '2025-04-09T23:51:15.368Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '7Tg3AvAKZewca3u9fXUfHYDmcfj2GJ8oqa6LYinhgmS1', 'mainToken': {'name': 'Nitzchi', 'symbol': 'NITZCHI', 'address': 'BQpYEd7eC9Kmhq5JpsS5PKqTWpL9G3rVy8bn1y7CUNxq'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 19, 'price': 2.5984320352082403e-06, 'price24h': 1.0128833843490866e-05, 'variation24h': -74.3461875734285, 'creationBlock': 332423685, 'creationTime': '2025-04-09T23:34:31.150Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'Hv3ak1m7RSCEygkzKXJUjN9oRazogLaPDpWZEkzQjiyP', 'mainToken': {'name': 'Nitzchi', 'symbol': 'NITZCHI', 'address': 'BQpYEd7eC9Kmhq5JpsS5PKqTWpL9G3rVy8bn1y7CUNxq'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 20, 'price': 5.01335053676619e-05, 'price24h': 0.00016215955107494573, 'variation24h': -69.08384055374478, 'creationTime': '2025-05-12T20:57:40.922Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '9SB91QiMssmVSLnhPmtCP23XD7imfXmTbqPzz2rjduxx', 'mainToken': {'name': 'Mr. SOL', 'symbol': 'MrSOL', 'address': 'Hpqhsx3vzn8sgeHuX3ns9sUevyMeCgJ8Adh1Xx53pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 21, 'price': 0.004848399510428072, 'price24h': 0.014558471426577865, 'variation24h': -66.69705652217813, 'creationBlock': 340030812, 'creationTime': '2025-05-14T20:17:49.525Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '7kJfsMmmt57nFQfhXjQ81wtqXNqhHN9wrJiWnBiGTTxa', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 22, 'price': 0.19951286399854365, 'price24h': 0.5982326267611807, 'variation24h': -66.64961838027756, 'creationBlock': 315984468, 'creationTime': '2025-01-24T03:51:36.119Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': 'E2B8RuRgKCc5qDj5UN2zQ9CK9sSXwjpr246pwVFzhBJv', 'mainToken': {'name': 'Launch Coin', 'symbol': 'LAUNCHCOIN', 'address': 'Ey59PH7Z4BFU4HjyKnyMdWt5GGN76KazTAwQihoUXRnk'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 23, 'price': 0.000801587217630789, 'price24h': 0.0023546617245777447, 'variation24h': -65.95743629482338, 'creationBlock': 325212521, 'creationTime': '2025-03-07T16:19:03.819Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': 'FpPxn2iiV2TZTSg5GA833HgcKdfBKPGgtfF5jh3kdyeB', 'mainToken': {'name': '$RICH', 'symbol': '$RICH', 'address': 'Hrh6QCmnGjtq3gqg4xZzncXS7wAWeVmu7SCRfQ4N5H6S'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 24, 'price': 0.004765298435336444, 'price24h': 0.013991387230142057, 'variation24h': -65.94120113357724, 'creationBlock': 339892856, 'creationTime': '2025-05-14T05:04:18.910Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '7jS2EiCBqjv1JSowpmBwQrcb57p72Zavfx8KTUWWazzW', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 25, 'price': 2.4311648183882204e-05, 'price24h': 7.122358954490247e-05, 'variation24h': -65.86573586191543, 'creationTime': '2025-05-15T18:23:11.847Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'EVYXrJeP9LFLbqJ2y82oFQGj362qvQ1SQux9GaB7mAzv', 'mainToken': {'name': 'Young Unemployed Profitable', 'symbol': 'YUPPIE', 'address': 'ai3NLorY1am1DtcHX31DhynzGb3jKEGHJmwrsx4pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 26, 'price': 0.004945465292152544, 'price24h': 0.014340237275451998, 'variation24h': -65.51336496629436, 'creationBlock': 339887446, 'creationTime': '2025-05-14T04:28:30.409Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': '7fZHaSuBHXqZaNK3sLaNuvgzj4MDnnUFjX9E2yspYbur', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 27, 'price': 0.004960726788629845, 'price24h': 0.014242810212005892, 'variation24h': -65.17030898545407, 'creationBlock': 339895888, 'creationTime': '2025-05-14T05:24:30.734Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '31hoEnoLRbrpAfuJybEyuF3fkaY9NpUb8zZa182w5La8', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 28, 'price': 0.004975685273205507, 'price24h': 0.014164552118742249, 'variation24h': -64.87227247643233, 'creationBlock': 340011393, 'creationTime': '2025-05-14T18:09:03.814Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '8GtqLi4WVixvS93D7a2rUz5qziLH1tY7n1LrzLJj3VUo', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 29, 'price': 0.0050573840861079, 'price24h': 0.014122058697490055, 'variation24h': -64.18805363691938, 'creationBlock': 340041883, 'creationTime': '2025-05-14T21:31:16.288Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '69gQbv591H24VVz6gTsTB4kjKeKoZB7bk9nXka1N7jRS', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 30, 'price': 0.004730971758637208, 'price24h': 0.012894837390179974, 'variation24h': -63.31111734499214, 'creationBlock': 339888843, 'creationTime': '2025-05-14T04:37:46.089Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '64pDmzjiU9ospeHNduf4bY7Sb3NhD6jqR7ubMrkMExBc', 'mainToken': {'name': 'Unicorn', 'symbol': 'UNICORN', 'address': 'DzN1qkcRdsxQRFb9yVvz73Fnu6SbD3f5oJgArVdx7Nzc'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 31, 'price': 0.004046661926452366, 'price24h': 0.010100208327119312, 'variation24h': -59.934866733520956, 'creationTime': '2025-05-13T21:06:46.566Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '8kaEhweQhLXQ2bbCaUbcmAW54ozwgTR1SxCrVWqSFjB9', 'mainToken': {'name': 'CLI.AI', 'symbol': 'CMD', 'address': '7Gg6J1nkHLVV2TMqhVGHS1BrYycDmLoux9R3GSy2pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 32, 'price': 8.742565749391077e-05, 'price24h': 0.0002133521802740937, 'variation24h': -59.02284317807535, 'creationBlock': 339767567, 'creationTime': '2025-05-13T15:14:10.249Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'FioH7hB7TQmBXD4aJzPeH6PSYvaub3o9DTgj4Z48URn2', 'mainToken': {'name': 'Duelmasters', 'symbol': 'DMT', 'address': 'CtFnrB2oMvWB6K9g2VxAtzdr6Xthk82jf4kmHpuxpJn'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 33, 'price': 0.005085698859058788, 'price24h': 0.012408366449865102, 'variation24h': -59.013953370839744, 'creationBlock': 329317253, 'creationTime': '2025-03-26T14:31:30.794Z', 'exchange': {'name': 'Orca Whirlpool', 'factory': 'whirlbmiicvdio4qvufm5kag6ct8vwpyzgff3uctycc'}, 'address': '593RyginpfH7TCn2pm9fMYjgVhgsYES8LyUNu4R9m9RE', 'mainToken': {'name': 'GoFundMeme', 'symbol': 'GFM', 'address': 'E1jCTXdkMRoawoWoqfbhiNkkLbxcSHPssMo36U84pump'}, 'sideToken': {'name': 'Jito Staked SOL', 'symbol': 'JitoSOL', 'address': 'J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn'}}"
200,"{'rank': 34, 'price': 2.1444579313999397e-05, 'price24h': 5.1811714362990666e-05, 'variation24h': -58.61055829235916, 'creationTime': '2025-05-11T03:24:02.537Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '6QiNKv5MPnN77j1ya2t6YPs4p3uum8HND9KNPhJSCAVA', 'mainToken': {'name': 'SEXCOIN', 'symbol': 'SEXCOIN', 'address': 'GNEtA3sDw9oX7uuzMt6n5nHLEevcYLvPrEoL9vaQpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 35, 'price': 1.367410433329976e-05, 'price24h': 3.2903466315770306e-05, 'variation24h': -58.44175138852803, 'creationBlock': 339878191, 'creationTime': '2025-05-14T03:27:04.801Z', 'exchange': {'name': 'Raydium CPMM', 'factory': 'cpmmoo8l3f4nbtegbckvnunggl7h1zpdthkxqb5qkp1c'}, 'address': 'S1L14eGxbzRqtfrB1dP6zYJJ1pyy1tJQxMZgsDDnGdN', 'mainToken': {'name': 'TrapLaunch', 'symbol': 'TRAP', 'address': '2whML2S82qvb1u6PiDJ8eaEtfn4JuJF2QE9cKFEAsWGu'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 36, 'price': 0.039128128130865227, 'price24h': 0.09388627786589665, 'variation24h': -58.32391162981851, 'creationBlock': 339973885, 'creationTime': '2025-05-14T14:00:11.296Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': 'AGq7r4cnob7dzLortPka2bTeTqyswqmCvYDSbnot9gSG', 'mainToken': {'name': 'Polar Bears\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'POLB\x00\x00\x00\x00\x00\x00', 'address': 'B5U1QPH23vCvPXupH98zSVrR5AtVw9fKYhMfpJEYsWAF'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 37, 'price': 0.003104814110224025, 'price24h': 0.0073599676353709766, 'variation24h': -57.81484017262899, 'creationBlock': 339996137, 'creationTime': '2025-05-14T16:27:41.590Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': 'yYBrasHZgJ42vqD5PwUKtJfReYyvFX5S8pdeVxcU6KZ', 'mainToken': {'name': 'Greenshirt', 'symbol': 'GREEN', 'address': '4ckyDwhcZdowu2WfC4QCT2orhUaPtGoW6TJZZVqGEc7S'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 38, 'price': 1.6500589937540395e-05, 'price24h': 3.837307931606265e-05, 'variation24h': -56.999567843820685, 'creationTime': '2025-05-09T09:16:23.253Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'FKmu83MYMxty9n1HHHX2nFfKP9mbteAjcU87UTfeL8Ai', 'mainToken': {'name': 'Bullcoin', 'symbol': 'Bullcoin', 'address': '5wNst4RK6UKQwYG9SB2zAHKTgD2rND33DpsHLDD6pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 39, 'price': 0.0013293742249141348, 'price24h': 0.0029908901303753676, 'variation24h': -55.55255569527412, 'creationBlock': 339883091, 'creationTime': '2025-05-14T03:59:46.107Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '4PbQtWpX5zwrdYXA5VJTchkmT2QPHNTaYSDGyKkxwm6G', 'mainToken': {'name': 'BelieveScreener', 'symbol': 'BSCREENER', 'address': '4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
