statusCode,data
200,"{'rank': 37, 'price': 0.040043526841933116, 'price24h': 0.08274414520515863, 'variation24h': -51.605606967540915, 'creationBlock': 339973885, 'creationTime': '2025-05-14T14:00:11.296Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': 'AGq7r4cnob7dzLortPka2bTeTqyswqmCvYDSbnot9gSG', 'mainToken': {'name': 'Polar Bears\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'symbol': 'POLB\x00\x00\x00\x00\x00\x00', 'address': 'B5U1QPH23vCvPXupH98zSVrR5AtVw9fKYhMfpJEYsWAF'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 38, 'price': 0.0015220676233246504, 'price24h': 0.0031429418925995644, 'variation24h': -51.5718815257596, 'creationBlock': 339418179, 'creationTime': '2025-05-12T00:51:56.130Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '327RiMVB3dfhrRHFLnDftKdAVXLBzYUY46mYL5SmPc6Y', 'mainToken': {'name': ""Vance's Shamrock Socks"", 'symbol': 'JD Socks', 'address': 'EngCPwywQUubsSbeXBrmFAKUupkAegttSCNDLwNDN5Q6'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 39, 'price': 0.0010884262233235205, 'price24h': 0.002163461658923768, 'variation24h': -49.69052403429386, 'creationBlock': 339874796, 'creationTime': '2025-05-14T03:04:31.725Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'FRSyH7ZYF8JwVbMBpHTtBoBhtNDQg5UJeUDF8MFR99dq', 'mainToken': {'name': 'BelieveScreener', 'symbol': 'BSCREENER', 'address': '4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 40, 'price': 0.0010819662153789664, 'price24h': 0.002084236635650367, 'variation24h': -48.08812987584067, 'creationBlock': 339875894, 'creationTime': '2025-05-14T03:11:51.052Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': '7taMQmUR5yeqKpDSHN6Tn1FhsPfqKNqavTurqL29VkKA', 'mainToken': {'name': 'BelieveScreener', 'symbol': 'BSCREENER', 'address': '4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 41, 'price': 1.879030159161166e-05, 'price24h': 3.615693917218949e-05, 'variation24h': -48.03127139128959, 'creationTime': '2025-05-09T09:16:23.253Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': 'FKmu83MYMxty9n1HHHX2nFfKP9mbteAjcU87UTfeL8Ai', 'mainToken': {'name': 'Bullcoin', 'symbol': 'Bullcoin', 'address': '5wNst4RK6UKQwYG9SB2zAHKTgD2rND33DpsHLDD6pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 42, 'price': 1.1475955721747669e-05, 'price24h': 2.1976538341817824e-05, 'variation24h': -47.78087639075183, 'creationBlock': 314848824, 'creationTime': '2025-01-18T19:20:38.156Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': '8kEAxsqBEYjMRtzK4YMppNbtLCZK56chenMod8UPesRm', 'mainToken': {'name': 'PepigCTO', 'symbol': 'PEPIGCTO', 'address': 'DZnRvzS6mMvmm7ZZafWJYehftNrNKwBEciSBe216d5Sq'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 43, 'price': 9.142634206331103e-05, 'price24h': 0.00017132863679323446, 'variation24h': -46.63685897784408, 'creationBlock': 301920493, 'creationTime': '2024-11-17T10:22:11.655Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'AnhxbtygafUxKmbUnrSFeDZyBdyDdEBNbjgR3HJyrb7r', 'mainToken': {'name': 'Protoken', 'symbol': 'PRO', 'address': 'CWFa2nxUMf5d1WwKtG9FS9kjUKGwKXWSjH8hFdWspump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 44, 'price': 8.86997027586661e-05, 'price24h': 0.00016148330472831376, 'variation24h': -45.0719051682165, 'creationTime': '2025-05-05T16:21:37.716Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '5L19QCXfjtuLkbefdkP4vbohMGY8zeH8ZBYiQnpC8JPd', 'mainToken': {'name': 'BrutalSol', 'symbol': 'BRUTE', 'address': '7C5SPivzYtk2umHScjLXN7WZnstLFf1r5TCsMNaTpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 45, 'price': 7.718797608094776e-05, 'price24h': 0.00014000885714869111, 'variation24h': -44.8692192387706, 'creationBlock': 320098461, 'creationTime': '2025-02-12T05:30:10.908Z', 'exchange': {'name': 'Raydium', 'factory': '675kpx9mhtjs2zt1qfr1nyhuzelxfqm9h24wfsut1mp8'}, 'address': 'vthq6y5iwiqKXDjj2NmC48rsvSr8ACG6zqFLUU9n9kv', 'mainToken': {'name': 'OFFICIAL NICOLAS KOKKALIS', 'symbol': 'NICOLAS ', 'address': '8Pw4rpbwzXrp3ZWu1LxiEVLMva6Udzg5SWGZ23cHpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 46, 'price': 0.004961328375863414, 'price24h': 0.008737884472379531, 'variation24h': -43.22048555864772, 'creationBlock': 339821394, 'creationTime': '2025-05-13T21:10:47.862Z', 'exchange': {'name': 'Meteora DLMM', 'factory': 'lbuzkhrxpf3xupbcjp4yztkglccjzhtsdm9yuvapwxo'}, 'address': 'BNbb7Up8RLE4tXKPwq6ayVTN2ub7irkxigrp1roonCnx', 'mainToken': {'name': 'CLI.AI', 'symbol': 'CMD', 'address': '7Gg6J1nkHLVV2TMqhVGHS1BrYycDmLoux9R3GSy2pump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 47, 'price': 3.9877967229982425e-05, 'price24h': 7.012847000239973e-05, 'variation24h': -43.13583737301293, 'creationTime': '2025-05-15T18:55:30.277Z', 'exchange': {'name': 'PumpSwap', 'factory': 'pammbay6oceh9fjkbrhgp5d4bd4swpmswmn52fmfxea'}, 'address': '6LNFwAqsaUEL6TJ7zGbRFZrp6LJsxKoPJMfK7Fs3sLXj', 'mainToken': {'name': 'Ape Cabal', 'symbol': 'APING', 'address': 'J99UwPBKE1KwGpJb1HEXzyxZcamCZP2xTpbKo5Rxpump'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 48, 'price': 0.001205629924782891, 'price24h': 0.0021140522475042436, 'variation24h': -42.97066563959314, 'creationBlock': 339883091, 'creationTime': '2025-05-14T03:59:46.107Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': '4PbQtWpX5zwrdYXA5VJTchkmT2QPHNTaYSDGyKkxwm6G', 'mainToken': {'name': 'BelieveScreener', 'symbol': 'BSCREENER', 'address': '4PYijC1Xas63cxdoYnUg7SQgcg23UgNNcPmvbj6KNUSz'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 49, 'price': 8.929057432539582e-05, 'price24h': 0.00015400161331603925, 'variation24h': -42.01971498691033, 'creationBlock': 339767567, 'creationTime': '2025-05-13T15:14:10.249Z', 'exchange': {'name': 'Meteora', 'factory': 'eo7wjkq67rjjqszxs6z3ykapzy3emj6xy8x5eqvn5uab'}, 'address': 'FioH7hB7TQmBXD4aJzPeH6PSYvaub3o9DTgj4Z48URn2', 'mainToken': {'name': 'Duelmasters', 'symbol': 'DMT', 'address': 'CtFnrB2oMvWB6K9g2VxAtzdr6Xthk82jf4kmHpuxpJn'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
200,"{'rank': 50, 'price': 0.4109552009174415, 'price24h': 0.7042009406432471, 'variation24h': -41.64233854302189, 'creationBlock': 339904537, 'creationTime': '2025-05-14T06:21:53.106Z', 'exchange': {'name': 'Raydium CLMM', 'factory': 'cammczo5yl8w4vff8kvhrk22ggusp5vtaw7grrkgrwqk'}, 'address': 'D1PmbKuQuTjXKoiWkdxFPvUrTUcCpMTLHd5xGmVyTWyi', 'mainToken': {'name': 'Dalmatian Coin', 'symbol': 'DAL', 'address': '6n47BmkY99wdF86GqxDWAH8YCXhmea58kYL85qS67L43'}, 'sideToken': {'name': 'Wrapped SOL', 'symbol': 'SOL', 'address': 'So11111111111111111111111111111111111111112'}}"
