date,open,high,low,price,token_address,returns,log_returns,sma_10,sma_50,ema_10,ema_50,volatility_10,volatility_50,rsi_14,macd,macd_signal,macd_histogram,momentum_1,momentum_5,momentum_10
2024-12-03,5.58,5.83,4.84,4.94,ray,-0.11469534050179209,-0.1218234451933884,4.673,2.3656,4.64820328510515,2.928482624840117,0.20612012825254655,0.13831617456109274,73.79518072289157,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.11469534050179209,0.05781584582441113,0.8783269961977189
2024-12-03,12.55,14.81,12.25,14.52,uni,0.13084112149532712,0.12296171113483492,9.681999999999999,8.314599999999999,10.409209149259567,8.440655675205072,0.11398208599871745,0.09206721639370363,85.33724340175954,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,0.13084112149532712,0.611542730299667,0.8783958602846054
2024-12-03,294.42,305.54,275.08,279.58,msol,-0.05050093394464261,-0.05182073234759736,257.104,197.7152,262.2049413426613,211.8805562487208,0.10307770287837131,0.08965783563569846,73.67669415395955,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.05050093394464261,0.06881260035170889,0.32772949612955316
2024-12-03,4.559e-05,4.985e-05,4.165e-05,4.261e-05,dupe,-0.07025965524765432,-0.07284993100921196,5.4832999999999995e-05,7.761440000000001e-05,5.264103874453785e-05,6.263757198922874e-05,0.12951880224958562,0.14838666267550865,48.729486500794074,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.07025965524765432,-0.32322109275730615,-0.23747315676449532
2024-12-03,1.26,1.4,1.13,1.22,popcat,-0.031746031746031744,-0.032260862218221435,1.474,0.8406516399999999,1.3864813923988302,1.0524868197872654,0.13767977603783402,0.24913265585343214,48.66310160427807,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.031746031746031744,-0.2906976744186046,-0.18120805369127513
2024-12-03,3579.83,3749.35,3543.6,3638.0,weth,0.01575849629770265,0.015635620406662866,3040.507,2998.3484,3156.8171546589474,2905.428890091037,0.084906666547916,0.07456719016606844,79.03684074580747,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,0.01575849629770265,0.11969468468191202,0.44239728172738757
2024-12-03,238.43,246.77,220.37,225.68,sol,-0.05375262054507335,-0.055251243634655035,208.533,162.9124,212.58016259178825,173.40600288506386,0.10266150734691974,0.08975034131965232,73.23163067078048,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.05375262054507335,0.0622234773604442,0.31907183353790414
2024-12-03,0.18608,0.193805,0.125692,0.134435,fog,-0.27678403313876854,-0.3240473920764943,0.2614986,0.14088204340000002,0.20080449238315812,0.1630157483037265,0.34013888837354594,0.2957259811917762,52.43902826109268,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.27678403313876854,-0.34192105108574333,-0.5217980549646777
2024-12-03,0.061935,0.065229,0.057638,0.059826,blk,-0.03394264306937089,-0.03453207082770143,0.056382398,0.0412662802,0.056243111987116894,0.04580607563726385,0.10332452741094288,0.08096717134972392,65.99220281572505,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.03394264306937089,-0.02181164159581428,0.1562814070351759
2024-12-03,4.11,4.14,4.09,4.13,jlp,0.0048661800486617945,0.004854378464798143,3.8590000000000004,3.2546000000000004,3.8900284542331356,3.4423315529122758,0.027896778631369155,0.03202684946355993,95.55555555555556,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,0.0048661800486617945,0.048223350253807196,0.18338108882521476
2024-12-03,0.00014543,0.00015727,0.00011919,0.00012299,print,-0.15418471907021525,-0.16745428727107517,0.00012066400000000001,0.000219734,0.00011996122002532076,0.000168163895996228,0.19973620435724895,0.17108823245633603,55.73117855735121,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.15418471907021525,0.10453524921418955,-0.11153651665101483
2024-12-03,274.94,284.85,256.22,261.07,jitosol,-0.05165461876566535,-0.05303651688123342,240.196,184.7362,244.90912494305059,197.95185753987082,0.10228413925098745,0.0897805120903984,73.83325893964191,1.821571982213907e-05,2.3498736612798577e-05,-5.283016790659507e-06,-0.05165461876566535,0.0694768751792223,0.3298186634066831
2024-12-07,261.15,284.98,251.29,274.73,jitosol,0.05232313172712311,0.051000226588144855,247.38299999999998,186.10420000000002,250.33126157952714,201.39248406918747,0.10246327305797438,0.08695808263765797,75.35846060436224,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.05232313172712311,0.10249207432079954,0.3542837424825003
2024-12-07,1.2,1.43,1.11,1.34,jup,0.1166666666666667,0.11034805716886541,1.1104429,0.9249083,1.129628315312752,0.9660236218216591,0.11803228757871351,0.1090395789327184,73.07885968775187,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.1166666666666667,0.1964285714285714,0.3163064833005895
2024-12-07,4.242e-05,4.621e-05,4.061e-05,4.508e-05,dupe,0.057967613236329596,0.05634972165975498,5.361200000000001e-05,7.27808e-05,5.1266264023531675e-05,6.185077191773839e-05,0.13115740571560164,0.14885049953696589,43.06290417401528,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.057967613236329596,-0.14345430362910883,-0.21312620003491012
2024-12-07,4.12,4.22,3.97,4.2,jlp,0.016949152542373058,0.016807118316381407,3.9269999999999996,3.2798000000000003,3.9463885734904713,3.4762846296076377,0.027731294182905146,0.03099592636420234,95.74468085106383,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.016949152542373058,0.06060606060606055,0.19318181818181812
2024-12-07,0.00055303,0.00061688,0.00043178,0.00049039,pepe,-0.11398785863987848,-0.12102462490422054,0.000568143,0.0007671448,0.0005497248480954651,0.0006302175033733996,0.2387590702532332,0.14709243463378976,51.954678773755475,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,-0.11398785863987848,-0.27344247722053483,0.019034557280302566
2024-12-07,0.059856,0.069133,0.059557,0.064872,blk,0.08434459933808047,0.08097574856754534,0.058035399,0.042036762400000004,0.05781204682680074,0.04666046886776482,0.10046306045605198,0.07948852729089033,68.13325422562002,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.08434459933808047,0.1229357798165136,0.341938964448919
2024-12-07,225.54,246.35,217.48,237.17,sol,0.050912796880538735,0.04965911688306219,214.586,163.933,217.05117352092583,176.2634320056348,0.10282864169993627,0.08685778736672642,74.7330385071729,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.050912796880538735,0.09684132636544418,0.34267436594202905
2024-12-07,0.0001231,0.00013337,8.915e-05,9.033e-05,print,-0.26555004471908294,-0.3086334200925671,0.000114554,0.00020953280000000001,0.00011457356713532453,0.0001646759584287913,0.21377189388637055,0.17446712349349147,50.47479651577895,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,-0.26555004471908294,-0.0056142668428006415,-0.40348675955887214
2024-12-07,0.00123052,0.00141907,0.00120723,0.00135604,nitro,0.11461449942462609,0.1085086047037368,0.0008747099999999999,0.0009716309999999999,0.000968293862198564,0.0008830337277461978,0.14757838146324473,0.1007964116154409,86.33398077593506,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.11461449942462609,0.7722074833043637,1.2915371096390427
2024-12-07,0.00187198,0.00213562,0.00173411,0.00211367,strump,0.12815106988263048,0.12058007130933378,0.0032999519999999997,0.0080035392,0.003235569130211323,0.006131220006912974,0.21337702751419932,0.40622022450214296,23.954640464787104,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.12815106988263048,-0.18319846661565697,-0.7318994351758717
2024-12-07,0.00924834,0.01038192,0.00880895,0.00982292,bome,0.06659340993439478,0.06446984059261164,0.009026462,0.008592403,0.009121900505906085,0.008441330025841808,0.10795354401407085,0.13027367425183312,64.94302013206513,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.06659340993439478,-0.02857148508232432,0.14830068117709083
2024-12-07,2.683e-09,3.328e-09,2.372e-09,2.665e-09,bonk,-0.0070789865871832,-0.0071041614916273884,2.6293e-09,2.2180199999999998e-09,2.700582850650087e-09,2.3273225213583346e-09,0.261394962089885,0.20778954067455202,55.2348336594912,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,-0.0070789865871832,-0.14555947419044557,0.2794047047527606
2024-12-07,1.55e-06,1.72e-06,1.42e-06,1.64e-06,starlink,0.058064516129032295,0.05644131090495184,1.0554626e-06,9.9997084e-07,1.1510805047464652e-06,9.758537050255066e-07,0.18842437213958324,0.12775466474692088,78.90499296277866,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.058064516129032295,0.5922330097087376,1.209849460742833
2024-12-07,4.95,5.31,4.61,4.96,ray,0.004048582995951344,0.004040409537004906,4.8229999999999995,2.425,4.704895263047978,3.0195201565096603,0.1896019020514997,0.13655604742430544,74.2081447963801,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.004048582995951344,0.03765690376569042,0.4335260115606936
2024-12-07,14.52,18.99,13.62,18.45,uni,0.27066115702479343,0.23953736108988619,10.764,8.4972,11.871214089583587,8.889200202611917,0.12561123983627667,0.09556031897437872,89.02706656912947,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.27066115702479343,0.9732620320855614,1.418086500655308
2024-12-07,279.66,304.99,268.98,294.22,msol,0.05236426067672961,0.051039309779083504,264.825,199.17539999999997,268.0260321769643,215.57039902821947,0.1032488071363611,0.08680681332127192,75.2308292513763,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.05236426067672961,0.10588235294117654,0.3557900557577993
2024-12-07,1.22,1.46,1.2,1.43,popcat,0.1721311475409837,0.1588235855266508,1.4609999999999999,0.8609467799999999,1.3943940990579113,1.0694041587770844,0.14880717943061417,0.24914982607590225,51.99999999999999,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.1721311475409837,-0.17816091954022995,-0.08333333333333337
2024-12-07,0.00267311,0.00528302,0.00265277,0.00458577,vision,0.7156213172711801,0.539775299131993,0.002126083,0.0020767088,0.0024450608700966278,0.002027892094355892,0.2558317426209257,0.18462035713094677,86.24646249201997,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.7156213172711801,1.814184545142128,1.922007913902854
2024-12-07,3645.5,4089.92,3526.74,4008.39,weth,0.10181143485431554,0.0969555843419924,3190.886,3005.079,3311.653131622551,2954.8554213141383,0.08514996546730143,0.06745373002954641,82.11183673469388,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.10181143485431554,0.2812047522701775,0.6004112433123054
2024-12-07,0.135163,0.180598,0.134384,0.157883,fog,0.1744188641350839,0.1607734415344324,0.24438390000000002,0.1411216834,0.19300035531814808,0.16278573661789708,0.34038228146840294,0.2963497857596459,53.49787725309101,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.1744188641350839,0.12031761124553841,-0.5201562167583502
2024-12-07,1.0,1.009,0.957527,1.0,usdc,-0.0009990009990008542,-0.000999500333083388,1.0001473,0.9996430000000001,1.0002086781158517,0.9998201038353965,0.0015674509637914294,0.002637423354740525,50.0,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,-0.0009990009990008542,0.000525275769779121,0.0
2024-12-07,0.00106953,0.00136827,0.00103903,0.00126452,rena,0.18217003533833176,0.16735176256206144,0.0010018610000000002,0.0012340802,0.001044465610027728,0.0011261676269732697,0.08198252809751258,0.13142201793708064,67.13932170004294,9.596425124169206e-06,2.0718274315072702e-05,-1.1121849190903496e-05,0.18217003533833176,0.2859307469364927,0.2675494431691745
2024-12-11,274.23,281.97,236.69,247.48,jitosol,-0.09918829396134399,-0.10445902652278155,252.76500000000001,187.3366,249.81283791729595,203.44628956282878,0.10840157510887106,0.08695752944695166,65.25835866261397,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.09918829396134399,-0.09301473283002282,0.2779097387173397
2024-12-11,1.43,1.59,1.034,1.17,popcat,-0.18181818181818188,-0.20067069546215124,1.4220000000000002,0.87671356,1.353594190886751,1.0738870276661618,0.1596790576330578,0.25064127662989033,47.48858447488584,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.18181818181818188,-0.22516556291390732,-0.2500000000000001
2024-12-11,0.00135488,0.00135516,0.00096783,0.00107138,nitro,-0.2099200613551222,-0.23562115048217305,0.0009238389999999999,0.0009571108,0.0009870372470454744,0.0008914270334136683,0.17390739084871074,0.10499971757856195,67.41988176726821,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.2099200613551222,0.3727369405614567,0.8469203054698409
2024-12-11,18.45,19.62,14.81,15.52,uni,-0.1588075880758808,-0.17293485573146355,11.532,8.6106,12.53464566245571,9.184689616091168,0.14900578831839495,0.0985911411224782,73.44598672299337,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.1588075880758808,0.7798165137614677,0.9795918367346939
2024-12-11,0.01981453,0.0199917,0.01914636,0.01919713,ken,-0.03168282871590522,-0.03219558908793608,0.018840128,0.022931452,0.01945323090597839,0.02211154865254697,0.18867590031868772,0.1911976880499839,39.25575713009353,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.03168282871590522,-0.0321749121390974,-0.1785226002106206
2024-12-11,3.429e-05,3.441e-05,2.701e-05,2.946e-05,$truth,-0.14160839160839156,-0.15269486358527726,4.6203e-05,0.0001513896,4.371781412956706e-05,9.719543808727444e-05,0.1358541484219905,1.0837813951161028,34.96556473829202,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.14160839160839156,-0.31868640148011107,-0.6703960617587827
2024-12-11,9.037e-05,0.00014088,8.963e-05,0.00011902,print,0.31761319605889504,0.27582191505495374,0.000114184,0.0002019704,0.00011538202891453188,0.00016264138450254026,0.23143925073171615,0.17958104212513734,49.29644384342677,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,0.31761319605889504,0.15351812366737727,-0.03014993481095174
2024-12-11,0.00211413,0.00343417,0.00209059,0.00260795,strump,0.23384918175495706,0.21013869901462115,0.002875623,0.0079821066,0.0031214538170787932,0.005974211950617588,0.2368387962094397,0.4046513165117707,30.639660958996558,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,0.23384918175495706,0.2054365862564651,-0.6193462789217719
2024-12-11,0.00981663,0.01121448,0.00733662,0.00793183,bome,-0.19251811070435265,-0.2138346522536848,0.009001735,0.008493402799999999,0.00890551884719926,0.008418625093042758,0.1262523779733143,0.1331059901143612,42.93719729824648,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.19251811070435265,-0.152014223202936,-0.030231932608722145
2024-12-11,2.663e-09,2.895e-09,2.131e-09,2.213e-09,bonk,-0.16960600375234525,-0.18585499654889528,2.6577e-09,2.178e-09,2.6119292915062608e-09,2.3222279481822676e-09,0.26805955894926514,0.2055659204592728,54.174664107485604,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.16960600375234525,-0.3431285247848026,0.14722654224987064
2024-12-11,1.64e-06,1.74e-06,1.36e-06,1.4e-06,starlink,-0.14634146341463417,-0.15822400521489416,1.121403e-06,9.753708400000001e-07,1.1963396830893626e-06,9.947550055866814e-07,0.2018065805803379,0.1293666305652771,67.17097575957123,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.14634146341463417,0.5119851825452109,0.8903693781764954
2024-12-11,1.34,1.4,0.976978,1.049,jup,-0.21716417910447772,-0.24483228454866002,1.1185996,0.9232883,1.1149682691058032,0.9697213117036864,0.1408369873430802,0.11252405341434257,56.1275502924811,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.21716417910447772,-0.024186046511627923,0.08431281546112235
2024-12-11,237.01,243.09,204.36,214.13,sol,-0.0971455074419193,-0.10219387635867773,219.15,164.8732,216.52003829096134,177.95088605477298,0.10837389846815841,0.08672967239660384,64.93402237720134,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.0971455074419193,-0.09493216112261726,0.270876609887827
2024-12-11,0.00049014,0.00056928,0.00045962,0.00046598,pepe,-0.04977670833418313,-0.051058278147276086,0.000563875,0.0007438734000000001,0.0005344981459386453,0.0006228985607079585,0.23945293653391497,0.14025925069410358,51.01740888691621,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.04977670833418313,-0.10936544342507648,-0.08390673534384452
2024-12-11,0.157587,0.173992,0.086686,0.110767,fog,-0.29842351614803364,-0.35442535637078326,0.21746970000000002,0.14109018339999999,0.1780484766383039,0.16046761716883626,0.3457189342652403,0.29778180721553843,46.160467367631384,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.29842351614803364,-0.45050055065532946,-0.7084380733280864
2024-12-11,0.061407,0.062617,0.05676,0.058022,blk,-0.10559255148600322,-0.11159384867099202,0.058309098999999996,0.0426957032,0.05785022104895157,0.047166774633746904,0.10124602962805573,0.08090980115422458,61.27027765341087,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.10559255148600322,-0.06082874716736819,0.049507099574929825
2024-12-11,4003.29,4026.58,3531.52,3621.51,weth,-0.09651755442958387,-0.10149859850173187,3301.358,3003.0364,3367.9920987748937,2984.563658098295,0.09654569508377689,0.06891197094793917,69.1478781080576,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.09651755442958387,0.17661335126758115,0.43894007843324245
2024-12-11,0.999003,1.006,0.992395,0.999748,usdc,-0.00025200000000003,-0.00025203175733537437,1.0002456,0.99966352,1.0001249164443011,0.9998168906604128,0.0015111291064283142,0.0026312341667274752,49.20544835414289,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.00025200000000003,-0.0022475049900200217,0.0009842155061501323
2024-12-11,4.456e-05,4.567e-05,3.729e-05,3.915e-05,dupe,-0.1315439219165927,-0.1410382667347634,5.2045e-05,6.886199999999999e-05,4.906325395502695e-05,6.08391537141333e-05,0.13611485739482918,0.14796121000743864,35.13866705386961,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.1315439219165927,-0.3203124999999999,-0.2858445822692448
2024-12-11,294.03,302.0,254.66,265.5,msol,-0.09761403031744964,-0.10271294614007234,270.66099999999994,200.50099999999998,267.566742555311,217.79541998454752,0.10893845972501856,0.0867613116526192,65.31189398836457,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.09761403031744964,-0.09075342465753422,0.2817418171285122
2024-12-11,4.95,5.2,4.11,4.91,ray,-0.010080645161290258,-0.01013179893040684,4.9910000000000005,2.4872,4.742187930137912,3.103765918290516,0.18657294554121828,0.13552559981620615,71.97452229299364,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.010080645161290258,-0.14160839160839156,0.5201238390092879
2024-12-11,0.00126507,0.00162579,0.00123635,0.00127906,rena,0.011498434188466744,0.011432829615040066,0.001036052,0.0012170202,0.0010871201611434768,0.0011329809947436124,0.07641470650780148,0.13137042512699768,65.2587737448439,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,0.011498434188466744,0.4067507671326287,0.36484020701061737
2024-12-11,0.00462144,0.00495166,0.00359799,0.00386901,vision,-0.15630090475536285,-0.16995937017733087,0.002342738,0.0020672434,0.0027039669375216336,0.0021099381320449227,0.2720054120383404,0.18603293999235967,75.31730740476506,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.15630090475536285,1.3563219790860979,1.2725996499183534
2024-12-11,4.2,4.21,4.12,4.19,jlp,-0.0023809523809523725,-0.0023837913552762504,3.992,3.3053999999999997,3.9906826252180485,3.5080900441326603,0.028246487888008688,0.030923766244223994,94.44444444444446,2.653485687022789e-06,1.7105316589462717e-05,-1.4451830902439929e-05,-0.0023809523809523725,0.05012531328320802,0.18361581920903958
2024-12-15,0.110422,0.120677,0.108162,0.113094,fog,0.021008061967914493,0.02079043530014399,0.1818527,0.1410758034,0.16623833944349017,0.1583677280444671,0.3318809372484168,0.2977694273357589,45.366590432313686,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.021008061967914493,-0.14220051273494028,-0.7589970677486447
2024-12-15,1.17,1.29,1.082,1.085,popcat,-0.07264957264957261,-0.07542376181724184,1.4095,0.8888784,1.3047579226528245,1.074379622725139,0.14424978176227135,0.24951422266486672,46.11973392461198,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,-0.07264957264957261,-0.2465277777777778,-0.10330578512396693
2024-12-15,0.999323,1.004,0.995795,1.0,usdc,0.000252063520007173,0.00025203175733547564,1.0001456000000002,0.9996655799999999,1.0001022039166751,0.9998250071888468,0.0013168998376686294,0.0026262131986857767,50.0,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.000252063520007173,-0.0009990009990008542,-0.0009990009990008542
2024-12-15,1.051,1.22,1.019,1.085,jup,0.03431839847473794,0.03374265757826284,1.1419000000000001,0.9217883,1.109519385703948,0.9748311698545268,0.1324670964600183,0.11256030646048382,56.0701073668165,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.03431839847473794,-0.03982300884955747,0.27348015718383656
2024-12-15,265.3,291.29,263.17,273.4,msol,0.02975517890772128,0.029321083607855663,278.64099999999996,201.94899999999998,268.6273556843808,220.2601558400222,0.10370800591339849,0.0868091016526461,65.58303603639715,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.02975517890772128,-0.12738182630621442,0.4121900826446281
2024-12-15,0.00106467,0.00122553,0.00101685,0.00111928,nitro,0.04470869346077033,0.043738084316862,0.000983441,0.0009436096000000001,0.0010110818569976053,0.0009015268736851988,0.16360254466316457,0.10523554346699245,67.76911652674428,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.04470869346077033,0.08554137409318385,1.1390513320337883
2024-12-15,0.00260759,0.00270384,0.0021159,0.0021961,strump,-0.1579209724112809,-0.17188141215037422,0.002463567,0.007784371,0.002953204358395594,0.005806742868248893,0.23883071586422044,0.24416538176761646,20.20809852892478,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,-0.1579209724112809,-0.06652214571112813,-0.6523320868940231
2024-12-15,0.00793646,0.00896296,0.00768724,0.00806838,bome,0.017215447128846595,0.01706894038135865,0.009111091,0.008356371,0.008753308789506312,0.008403100083434078,0.11451232807532782,0.13114417526785901,42.164352462638,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.017215447128846595,-0.14132554021148702,0.15678684181097147
2024-12-15,2.216e-09,2.804e-09,2.089e-09,2.763e-09,bonk,0.24853140533212836,0.2219679848723669,2.7449e-09,2.14764e-09,2.639397233452184e-09,2.3417656675554636e-09,0.2748220360480717,0.20839824755083905,59.48239287229529,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.24853140533212836,-0.14484679665738165,0.46113167636171326
2024-12-15,0.00011929,0.00017292,0.00011794,0.00016398,print,0.3777516383801043,0.3204529229513257,0.000118505,0.00019659140000000003,0.00012421819749926203,0.0001627007201474164,0.25681957945126915,0.18703706125440245,57.48074280052418,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.3777516383801043,0.6155665024630543,0.3577875300157325
2024-12-15,3623.52,3982.95,3570.2,3864.87,weth,0.06719848902805725,0.06503698034993775,3448.1400000000003,3003.4842,3458.3353127648456,3023.5842316568746,0.09153690569038475,0.06940627891140566,71.1813971682232,-2.790851315721807e-06,1.3126083008425813e-05,-1.591693432414762e-05,0.06719848902805725,0.15181181771853125,0.6123443399178155
