date,open,high,low,close,return,log_return,sma_10,ema_10,sma_50,ema_50,rsi_14,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,volatility_10,volatility_50,close_lag_1,close_lag_2,close_lag_3
2024-11-25,4.956e-05,5.386e-05,4.332e-05,4.793e-05,-0.0469278186518195,-0.04806463701233353,3.1054e-05,3.504765891539068e-05,2.4898000000000005e-05,2.5515854423925484e-05,74.07707897259098,5.587983182256565e-06,2.076235261943846e-06,3.5117479203127194e-06,4.669442899604268e-05,3.978571003957331e-06,4.271585799208535e-05,0.257479713676179,0.16193723858535145,5.029e-05,4.719e-05,3.844e-05
2024-11-29,4.79e-05,4.831e-05,4.02e-05,4.3e-05,-0.10285833507197983,-0.10854149747797734,3.3005e-05,3.6493539112592375e-05,2.53018e-05,2.6201507191614684e-05,66.35444023763353,5.947574006954374e-06,2.8505030109459518e-06,3.097070996008422e-06,4.895831547262968e-05,4.291684527370314e-06,4.466663094525937e-05,0.265273138528543,0.16277820773803167,4.793e-05,5.029e-05,4.719e-05
2024-12-03,4.296e-05,4.817e-05,4.151e-05,4.283e-05,-0.0039534883720929725,-0.003961324066282763,3.5099000000000004e-05,3.764562291030285e-05,2.5679999999999998e-05,2.6853604948806267e-05,66.09854602606308,6.147964835342057e-06,3.509995375825173e-06,2.6379694595168843e-06,5.0882224868465975e-05,4.881775131534025e-06,4.600044973693195e-05,0.2618814350993639,0.16278478524238635,4.3e-05,4.793e-05,5.029e-05
2024-12-07,4.282e-05,4.49e-05,3.945e-05,4.296e-05,0.0030352556619193116,0.0030306585733297334,3.7262e-05,3.861187329024779e-05,2.59312e-05,2.74852282841472e-05,66.20587347636244,6.245274289658998e-06,4.057051158591938e-06,2.1882231310670603e-06,5.247839056902311e-05,5.928609430976893e-06,4.654978113804622e-05,0.2606000046993631,0.15881317736684075,4.283e-05,4.3e-05,4.793e-05
2024-12-11,4.298e-05,4.83e-05,3.28e-05,3.581e-05,-0.16643389199255132,-0.18204226619026803,3.8824e-05,3.8102441782930004e-05,2.5983800000000004e-05,2.7811689920062996e-05,55.75153231063406,5.679972303273015e-06,4.381635387528153e-06,1.2983369157448614e-06,5.29672146614524e-05,7.179785338547594e-06,4.578742932290481e-05,0.2700503709804397,0.16053969481395824,4.296e-05,4.283e-05,4.3e-05
2024-12-15,3.588e-05,4.075e-05,3.426e-05,3.646e-05,0.018151354370287587,0.017988585240175603,4.0687000000000005e-05,3.7803816004215455e-05,2.5889e-05,2.8150839334962487e-05,56.42517224714224,5.224194709343568e-06,4.5501472518912365e-06,6.740474574523312e-07,5.338581859675901e-05,8.552181403240986e-06,4.4833637193518024e-05,0.2621414822756941,0.15709650573834397,3.581e-05,4.296e-05,4.283e-05
2024-12-19,3.645e-05,3.916e-05,3.104e-05,3.113e-05,-0.14618760285244103,-0.15804378479700018,4.1604000000000004e-05,3.659039491253992e-05,2.58478e-05,2.8267669164963958e-05,49.73835377902958,4.382383834221141e-06,4.516594568357217e-06,-1.3421073413607637e-07,5.3489234641975435e-05,9.273765358024557e-06,4.4215469283950874e-05,0.2678490794079294,0.15597332588899088,3.646e-05,3.581e-05,4.296e-05
2024-12-23,3.11e-05,3.496e-05,2.508e-05,3.121e-05,0.0025698682942498774,0.002566571829171219,4.0881000000000004e-05,3.561214129207811e-05,2.5793600000000003e-05,2.838305468790655e-05,49.834448535797414,3.679285469561445e-06,4.349132748598063e-06,-6.698472790366181e-07,5.341554835304021e-05,1.0486451646959792e-05,4.292909670608042e-05,0.11358555795336871,0.15596399174091954,3.113e-05,3.646e-05,3.581e-05
2024-12-27,3.125e-05,3.434e-05,3.02e-05,3.037e-05,-0.026914450496635767,-0.02728327722503074,3.9199e-05,3.465902469351845e-05,2.58286e-05,2.8460974111910213e-05,48.77987314657709,3.0194872013002987e-06,4.0832036391385105e-06,-1.0637164378382118e-06,5.3322190971682385e-05,1.1493809028317612e-05,4.182838194336477e-05,0.07523754979516335,0.15424023684912755,3.121e-05,3.113e-05,3.646e-05
2024-12-31,3.042e-05,3.394e-05,3.012e-05,3.095e-05,0.019097793875535007,0.01891772007294765,3.7265e-05,3.3984656567424186e-05,2.5935400000000002e-05,2.855858297026668e-05,49.573362989159705,2.5144089318501097e-06,3.7694446976808304e-06,-1.2550357658307207e-06,5.320382365275453e-05,1.2561176347245458e-05,4.0642647305509075e-05,0.06913369405168987,0.15332857147008958,3.037e-05,3.121e-05,3.113e-05
