date,open,high,low,close,return,log_return,sma_10,ema_10,sma_50,ema_50,rsi_14,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,volatility_10,volatility_50,close_lag_1,close_lag_2,close_lag_3
2025-01-20,1.78,1.97,1.51,1.54,-0.1348314606741573,-0.144830947878456,1.9619999999999997,1.9756932237564186,2.2056,2.3261072918991648,39.687479630556545,-0.20627231769044352,-0.061557551058323424,-0.1447147666321201,3.8216558689378246,1.1333441310621752,2.688311737875649,0.12934334335141978,0.16681800165978852,1.78,1.58,1.86
2025-01-24,1.53,1.59,1.32,1.42,-0.07792207792207795,-0.08112554481236846,1.8199999999999998,1.8746580921643425,2.2008,2.2905736726090016,38.36336874580233,-0.24087795211953544,-0.09742163127056583,-0.14345632084896962,3.8545538506063166,1.0504461493936836,2.804107701212633,0.12837137651625746,0.16670453973875513,1.54,1.78,1.58
2025-01-28,1.42,1.47,1.084,1.18,-0.16901408450704225,-0.18514243313559597,1.7079999999999997,1.7483566208617347,2.1936,2.247021763879237,35.79140820731483,-0.28439087992444234,-0.13481548100134114,-0.1495753989231012,3.9027731924928233,0.8872268075071768,3.0155463849856465,0.12613842140653453,0.16823301448582,1.42,1.54,1.78
2025-02-01,1.18,1.36,0.985878,1.14,-0.03389830508474578,-0.03448617607116932,1.6309999999999998,1.637746326159601,2.173,2.2036091456878943,35.365844067066874,-0.31843216661005913,-0.17153881812308475,-0.14689334848697438,3.827230670818233,0.7457693291817675,3.081461341636466,0.11988337211159475,0.1580376982996548,1.18,1.42,1.54
2025-02-05,1.14,1.17,0.683243,0.803814,-0.29489999999999994,-0.34941564225714206,1.5283814,1.4861222668578553,2.13827628,2.1487152184060165,31.92959978360018,-0.36829209017730813,-0.21088947253392942,-0.1574026176433787,3.6927435915445423,0.6006378084554569,3.0921057830890852,0.14373630749048247,0.16141158376284695,1.14,1.18,1.42
2025-02-09,0.801734,0.844846,0.650696,0.719759,-0.10457021151659462,-0.11045146537550701,1.4183572999999998,1.3467834910655179,2.1014714600000004,2.0926777196449966,31.115558893056658,-0.409864314166722,-0.2506844408604879,-0.15917987330623407,3.6346435417880145,0.42471375821198576,3.2099297835760288,0.14226210448448515,0.16193831428849312,0.803814,1.14,1.18
2025-02-13,0.717603,0.729771,0.561824,0.604267,-0.16045926483725803,-0.17490028051757875,1.262784,1.211780492689969,2.0637567999999997,2.0343086718157815,29.984406205906254,-0.44697736356963347,-0.28994302540231703,-0.15703433816731643,3.53123112204156,0.27155287795843974,3.25967824408312,0.10851760543585501,0.16327831841088314,0.719759,0.803814,1.14
2025-02-17,0.604659,0.78582,0.575578,0.658521,0.08978481366680624,0.08598025809711848,1.1426361,1.111187857655429,2.03332722,1.9803562140975157,31.24881743006908,-0.4666328254828018,-0.325280985418414,-0.14135184006438783,3.4016947055795095,0.1589413944204905,3.242753311159019,0.12542944065229286,0.16315843298266225,0.604267,0.719759,0.803814
2025-02-21,0.658001,0.69792,0.57914,0.644082,-0.021926407813873783,-0.02217036414420503,1.0490442999999998,1.0262595198998965,2.01740886,1.9279533037407504,31.087910357475863,-0.47786647996767395,-0.35579808432826604,-0.12206839563940791,3.2271326958272324,0.08591160417276766,3.1412210916544647,0.12523720929733778,0.15613124552038563,0.658521,0.604267,0.719759
2025-02-25,0.645111,0.721834,0.547949,0.551768,-0.14332647085309014,-0.1546983791157399,0.9262211,0.9399883344635517,1.98984422,1.8739852526136622,30.023478908791276,-0.4885860841371017,-0.3823556842900332,-0.1062303998470685,2.906841223477289,0.11237987652271131,2.794461346954578,0.10340076259377237,0.14916792955601713,0.644082,0.658521,0.604267
2025-03-01,0.555314,0.642821,0.505625,0.626072,0.1346652941091182,0.1263377123852225,0.8348282999999999,0.8829126372883604,1.96776566,1.8250474780013617,32.040478392221544,-0.4854893172141509,-0.40298241087485676,-0.08250690633929414,2.7020990412781485,0.09472925872185134,2.6073697825562974,0.1271785563395136,0.15005197900295086,0.551768,0.644082,0.658521
2025-03-05,0.627872,0.781839,0.541214,0.577552,-0.07749907358898023,-0.08066689882837122,0.7505835,0.8273925214177493,1.9515167000000002,1.7761260867071909,31.403931010857704,-0.48140097484187727,-0.4186661236682609,-0.06273485117361638,2.4547089413805443,0.11587455861945606,2.338834382761088,0.12717871338352724,0.1479502837990671,0.626072,0.551768,0.644082
2025-03-09,0.573388,0.609364,0.513753,0.533195,-0.07680174252707983,-0.07991127071608825,0.6859029999999999,0.7739020629781584,1.9309806,1.7273836911500462,30.801469593805095,-0.47625025674574395,-0.4301829502837575,-0.046067306461986424,2.312085530583145,0.08181746941685519,2.23026806116629,0.12313428971175114,0.1470783157190784,0.577552,0.626072,0.551768
2025-03-13,0.53347,0.537599,0.399598,0.47752,-0.10441770834310149,-0.11028116705585553,0.6196550000000001,0.7200144151639478,1.9013309999999999,1.6783694287520052,30.022929410909057,-0.47122875103799566,-0.4383921104346052,-0.03283664060339048,2.232049064183427,0.018605935816573105,2.213443128366854,0.12292659870924853,0.14247512634297194,0.533195,0.577552,0.626072
2025-03-17,0.479346,0.523503,0.454568,0.465568,-0.025029318143742763,-0.02534787832741633,0.5858304000000001,0.6737514305886846,1.87904236,1.6308085884087893,29.84850901050882,-0.4628778305998683,-0.4432892544676579,-0.019588576132210433,2.1497905420258556,-0.035578742025855536,2.185369284051711,0.09624429323654177,0.14020709111888077,0.47752,0.533195,0.577552
2025-03-21,0.465717,0.520933,0.451348,0.505893,0.08661462987146895,0.08306701894255814,0.5644438,0.6432317159361964,1.8611602200000001,1.5866942516084446,31.298707984499202,-0.44784331651757614,-0.4442000668776416,-0.003643249639934565,2.050200155925032,-0.0673990559250317,2.1175992118500635,0.10273954924076611,0.14018011600553046,0.465568,0.47752,0.533195
2025-03-25,0.506642,0.575015,0.482939,0.555037,0.09714307175628045,0.09270959371544148,0.5595208,0.6271963130387062,1.84166096,1.5462371044865448,33.11343128083416,-0.4270401921907937,-0.44076809194027206,0.013727899749478356,1.838651854360472,-0.016347054360472013,1.854998908720944,0.09855957126213176,0.1402460430450851,0.505893,0.465568,0.47752
2025-03-29,0.556046,0.588305,0.454599,0.461866,-0.16786448471002835,-0.1837599724699723,0.5398552999999999,0.5971362561225777,1.8174982800000001,1.5037127474478567,31.418967253805988,-0.4133073376078069,-0.43527594107377904,0.021968603465972125,1.6785131311468553,0.003978268853144784,1.6745348622937106,0.10477632532025075,0.1411844762105805,0.555037,0.505893,0.465568
2025-04-02,0.462135,0.466161,0.414927,0.422803,-0.08457647889214626,-0.08836845619664307,0.5177274,0.5654393004639272,1.79315434,1.461324129900882,30.70943919668852,-0.4009540602267453,-0.4284115649043723,0.02745750467762703,1.5666437754460976,0.0001279245539024254,1.5665158508921952,0.10611478600144948,0.14151894295932863,0.461866,0.555037,0.505893
2025-04-06,0.422647,0.42348,0.354636,0.385805,-0.08750647464658479,-0.0915742890537703,0.5011311,0.5327785185613949,1.7702704400000002,1.4191469091204552,30.01799569910139,-0.3896576969199108,-0.4206607913074801,0.031003094387569263,1.3671447943191506,0.06020740568084959,1.3069373886383011,0.10120259268095946,0.14169541456717294,0.422803,0.461866,0.555037
2025-04-10,0.385772,0.385772,0.305806,0.37038,-0.039981337722424626,-0.04080255483673265,0.47556190000000004,0.5032515151865958,1.74207804,1.3780187950373002,29.717575045022542,-0.37759721060350315,-0.41204807516668474,0.03445086456318158,1.2032365490930186,0.10715365090698137,1.096082898186037,0.08295135719091924,0.13929327058276353,0.385805,0.422803,0.461866
2025-04-14,0.370487,0.477517,0.353829,0.445492,0.2027971272746909,0.18464978376447866,0.46235590000000004,0.4927497851526693,1.7105878800000003,1.3414491168005434,33.22225743645228,-0.3578531690666765,-0.40120909394668314,0.04335592488000661,1.033860086555964,0.17907931344403616,0.8547807731119278,0.11357631363425934,0.1411703158341001,0.37038,0.385805,0.422803
2025-04-18,0.445019,0.475292,0.365883,0.375437,-0.15725310443285168,-0.17108860856843516,0.4465801,0.471420187852184,1.66909662,1.3035662886907182,31.63765364398536,-0.3438945249102834,-0.3897461801394032,0.045851655229119825,0.914202965965918,0.21828013403408197,0.695922831931836,0.12067726303787717,0.13837165140916502,0.445492,0.37038,0.385805
2025-04-22,0.375862,0.456898,0.375862,0.424005,0.1293639145848704,0.1216545667853546,0.44122859999999997,0.4627992446063323,1.63677672,1.2690736891342196,33.98840943636249,-0.32516486894831964,-0.37682991790118653,0.05166504895286689,0.7631586967708553,0.2977249032291446,0.46543379354171077,0.12672315875625562,0.13862173968744118,0.375437,0.445492,0.37038
2025-04-26,0.423479,0.666194,0.417434,0.637687,0.5039610381953041,0.4081023197368461,0.45844050000000003,0.49459701831427183,1.59873046,1.2443134268152307,43.23668402755287,-0.2897391969673131,-0.3594117737144119,0.06967257674709881,0.7251994962499628,0.31907140375003723,0.4061280924999256,0.20406798014613078,0.1528908151061696,0.424005,0.375437,0.445492
2025-04-30,0.638511,0.712338,0.584446,0.601954,-0.0560353276764306,-0.05766653692295811,0.4680466,0.5141164695298587,1.55576954,1.2191228610577707,42.172644942673855,-0.26153266539282294,-0.33983595205009415,0.07830328665727121,0.7021468228575132,0.33034357714248674,0.37180324571502643,0.20606579168224032,0.1523106351725272,0.637687,0.424005,0.375437
2025-05-04,0.603238,0.656417,0.568892,0.570881,-0.0516202234722255,-0.05300024879747563,0.469631,0.5244372932517025,1.5145871599999998,1.1937016116045247,41.22261107445702,-0.23893185956787666,-0.31965513355365066,0.080723273985774,0.6978672358682758,0.33128456413172414,0.3665826717365517,0.206370794747927,0.15234080699580013,0.601954,0.637687,0.424005
2025-05-08,0.569479,0.586653,0.524813,0.576102,0.009145513688492146,0.009103946720152002,0.48105459999999994,0.5338308762968474,1.4733091999999999,1.1694820189925825,41.46123117489045,-0.21808531529399722,-0.29934116990172,0.08125585460772278,0.6840661210755017,0.3368437789244982,0.3472223421510035,0.19587416212665484,0.15235936049672172,0.570881,0.601954,0.637687
