date,open,high,low,close,return,log_return,sma_10,ema_10,sma_50,ema_50,rsi_14,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,volatility_10,volatility_50,close_lag_1,close_lag_2,close_lag_3
2024-11-25,3074.47,3489.86,3039.26,3368.7,0.09544450911976154,0.09116022529693611,2838.994,2936.016014423424,2971.8268,2857.6326466642545,64.25821013775227,84.82707869647129,-29.44752415312832,114.2746028495996,3282.471729399544,2037.229270600455,1245.242458799089,0.09009400957975494,0.07410942427601401,3075.19,3133.88,3260.93
2024-11-29,3368.63,3682.28,3262.47,3579.24,0.06249888681093596,0.06062357410853161,2931.92,3052.9658299828016,2984.7853999999998,2885.9309742460487,67.71920244825586,133.29704875808056,3.1013904291134544,130.1956583289671,3444.576344357438,1997.091655642562,1447.4846887148758,0.09056920071026422,0.07449113904629975,3368.7,3075.19,3133.88
2024-12-03,3578.87,3749.64,3543.59,3643.86,0.01805411204613283,0.017893071967244635,3043.8959999999997,3160.401133622292,2998.7908,2915.6536811383608,68.72036150601669,174.90791363531707,37.46269507035418,137.4452185649629,3596.015368423269,1965.5296315767307,1630.4857368465384,0.08629441502460183,0.07450774397262881,3579.24,3368.7,3075.19
2024-12-07,3645.09,4089.23,3540.71,4013.73,0.10150499744776131,0.09667742419755061,3194.719,3315.551836600057,3005.9376,2958.7154975643075,73.74046521844906,235.0210651643738,76.9743690891581,158.0466960752157,3814.1499332709363,1914.659066729063,1899.4908665418734,0.0864586354348507,0.06779710021311681,3643.86,3579.24,3368.7
2024-12-11,4007.73,4027.39,3524.91,3626.59,-0.09645392191303348,-0.10142817070743464,3305.903,3372.104229945501,3003.928,2984.9066545225696,62.443939830272924,248.5569979559209,111.29089486251067,137.26610309341024,3912.741460485472,1917.2665395145275,1995.4749209709446,0.09766465859938873,0.06922769466151842,4013.73,3643.86,3579.24
2024-12-15,3628.0,3985.4,3570.34,3867.0,0.06629092342944753,0.06418619979480227,3453.0080000000003,3462.0852790463186,3004.4541999999997,3019.498550423645,65.93397378247514,275.50752082159534,144.1342200543276,131.37330076726772,4045.962527458025,1912.888472541975,2133.07405491605,0.0926977922101834,0.06971438774892906,3626.59,4013.73,3643.86
2024-12-19,3868.32,4081.83,3625.59,3628.26,-0.06173778122575635,-0.06372581811096405,3519.738,3492.2988646742606,3000.7504,3043.3715484462477,59.973679979186144,274.4381296671063,170.19500197688336,104.24312769022293,4119.581066342375,1936.134933657624,2183.4461326847513,0.07305418855189308,0.07029338181049198,3867.0,3626.59,4013.73
2024-12-23,3622.13,3718.53,3112.95,3275.89,-0.09711817785935972,-0.10216360662068863,3521.2339999999995,3452.9517983698493,2988.8466000000003,3052.4899190954147,52.43890249980855,242.3634997920267,184.62870153991204,57.73479825211464,4124.5439117686565,2023.9610882313423,2100.582823537314,0.07627449888643018,0.07162528452553106,3628.26,3867.0,3626.59
2024-12-27,3277.06,3538.01,3224.07,3327.79,0.015843022812121355,0.01571883211296688,3540.625,3430.1951077571493,2981.2844,3063.286000699516,53.368179563116605,218.61199775551586,191.4253607830328,27.186636972483058,4130.882879687345,2108.126120312655,2022.7567593746899,0.0748742096461863,0.07140592425750424,3275.89,3628.26,3867.0
2024-12-31,3331.43,3429.7,3299.88,3359.51,0.009531851468993047,0.009486710000590875,3569.057,3417.3432699831224,2979.1682,3074.9026281230645,53.960254622894645,200.04233664137791,193.1487559547018,6.893580686676103,4131.281216384913,2200.107783615087,1931.173432769826,0.0742606549484826,0.07079161409269977,3327.79,3275.89,3628.26
2025-01-04,3358.67,3621.98,3313.15,3604.29,0.07286181615771348,0.0703296726505232,3592.6160000000004,3451.3335845316456,2981.0468,3095.662917216278,58.354551334344116,202.7403817896593,195.06708112169332,7.673300667965975,4163.040134282928,2268.569865717071,1894.4702685658572,0.07172032251011747,0.0714877165500923,3359.51,3327.79,3275.89
