timestamp,price,returns,log_returns,sma_10,sma_50,ema_10,ema_50,ema_200,volatility_10,volatility_50,bb_high,bb_low,bb_width,bb_pct,rsi_14,rsi_21,macd,macd_signal,macd_histogram,stoch_k,stoch_d,adx,adx_pos,adx_neg,atr,momentum_1,momentum_5,momentum_10,momentum_20,acceleration,daily_range,range_5,token_address
2025-04-24 01:00:00.387,1.4366037063804489e-05,-0.004667106327208237,-0.004678031273119093,1.4411939997141458e-05,1.3612402403456986e-05,1.4395396756790857e-05,1.3698359449619748e-05,,0.005816153281604835,0.010294259715585652,1.4555304664847469e-05,1.4230342848172832e-05,2.25780445986251,0.4175697225607244,59.9196560374427,64.31197092898135,2.0579186151849409e-07,2.689819923981726e-07,-6.319013087967852e-08,23.718099290874093,41.50767259661827,39.35354847529402,59.91962473852308,40.08037526147692,8.04451143835195e-08,-0.004667106327208237,0.00433057588337471,-0.0026412223370898547,0.0029905380775379076,-0.0044755859541801835,0.0,7.012702860162439e-08,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 02:00:05.067,1.49017500593542e-05,0.037290241781392286,0.036611776086024776,1.4461839994923552e-05,1.3671968662688591e-05,1.4487460993620554e-05,1.3745551238236785e-05,,0.013224066970253447,0.011317608994535412,1.4689462532179659e-05,1.416169870903629e-05,3.658527424465822,1.4022396342177341,73.49645841086019,72.81796151415828,2.3187342123808857e-07,2.615602781661558e-07,-2.968685692806724e-08,100.0,57.742836446668555,39.899197156816854,73.49631500830682,26.503684991693166,1.1296424875253326e-07,0.037290241781392286,0.03464481184697843,0.034646159587309544,0.04598547684231691,0.04195734810860052,0.0,5.357129955497121e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 03:00:06.437,1.47860292362773e-05,-0.007765586096665222,-0.0077958952746976454,1.4495086490169503e-05,1.3729079846233365e-05,1.4541746128649052e-05,1.3786354296983471e-05,,0.013694263581328688,0.011438037548327357,1.4750436835618577e-05,1.414850608606997e-05,4.165763095070582,1.0591303911378727,68.12792988853342,69.08335879183073,2.4043396879302765e-07,2.573350162915302e-07,-1.690104749850254e-08,80.637616764574,68.11857201848271,39.638946208012506,68.127841936778,31.87215806322199,1.1316114691855956e-07,-0.007765586096665222,0.027565799867977248,0.023002281370259503,0.03339458419504515,-0.04505582787805751,0.0,5.357129955497121e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 04:00:26.215,1.414030979004386e-05,-0.04367091637078446,-0.04465319542652587,1.4466114020046392e-05,1.376855857212017e-05,1.4468757703448107e-05,1.3800234904554469e-05,,0.02003872712007645,0.013093096826440713,1.4764827486993906e-05,1.4119686014643292e-05,4.467040598167226,0.03196783385421431,47.345890052701996,53.121092789337304,1.9289057907194201e-07,2.4444612884761256e-07,-5.155554977567055e-08,0.0,60.212538921524676,37.18674291794524,47.34594992646466,52.65405007353533,1.51201025441051e-07,-0.04367091637078446,-0.020493969205980567,-0.020077893882115894,-0.010101379121808307,-0.03590533027411924,0.0,7.614402693103413e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 05:00:18.733,1.4090354575165003e-05,-0.0035328232281042204,-0.0035390783846717395,1.4425027965554151e-05,1.3808904760132922e-05,1.4399957134669358e-05,1.3811612146539196e-05,,0.01989892883203715,0.013036609873223597,1.4784867672858543e-05,1.4073792847574461e-05,4.927982189475594,0.023291117898774173,46.17243250057362,52.14241771269395,1.494582699374852e-07,2.254485570655871e-07,-7.599028712810189e-08,0.0,26.879205588191343,35.077333059074704,46.172497553121126,53.827502446878874,1.4396918182946567e-07,-0.0035328232281042204,-0.023767422436220764,-0.02833283566376965,-0.018017415505309664,0.04013809314268024,0.0,8.11395484189198e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 06:00:14.874,1.4174334119466798e-05,0.005960073173020941,0.005942382195120178,1.4412052166751808e-05,1.3850019242907534e-05,1.4358934768268892e-05,1.3825836537634396e-05,,0.0196679421315476,0.013042313892278229,1.4791707733341094e-05,1.4054366008093717e-05,5.1122501582477105,0.16270354337106246,48.48398991197,53.649738531888,1.2042610227003386e-07,2.0444406610647646e-07,-8.40179638364426e-08,10.350013764953754,3.4500045883179276,32.78837503916351,48.484039609841,51.51596039015899,1.3968420772034634e-07,0.005960073173020941,-0.013344177206718322,-0.009071389295338572,-0.008801819077725148,0.009492896401125162,0.0,8.11395484189198e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 07:00:14.407,1.4143196623835892e-05,-0.0021967519157137794,-0.0021991683146713207,1.4386094944863141e-05,1.388849846615213e-05,1.4319709651099255e-05,1.3838282031210926e-05,,0.019485128430761615,0.013043355760958839,1.4795327839256193e-05,1.4019648852346285e-05,5.383859894885589,0.1592769348848649,47.66663759648686,52.99986452406446,9.382382194155988e-08,1.8232001727349316e-07,-8.849619533193328e-08,6.512489864753572,5.620834543235785,30.77967813305264,47.666690823194344,52.333309176805656,1.3193087114252912e-07,-0.0021967519157137794,-0.05090364772573441,-0.018022383176538925,-0.02151424538647695,-0.00815682508873472,0.0,6.956746611122965e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 08:00:02.705,1.4127947507787667e-05,-0.0010781944459801185,-0.0010787761157514556,1.4359952234101536e-05,1.391858073168351e-05,1.4284843806860784e-05,1.3849641461664917e-05,,0.019484580233463913,0.01230867628289252,1.4784567410710634e-05,1.3986677653793409e-05,5.546438849819578,0.17705435214518542,47.24656259710216,52.67177692416642,7.069590847305011e-08,1.5999519551340455e-07,-8.929928704035444e-08,4.6331207598758075,7.165208129861054,28.974470040808676,47.24661757918143,52.75338242081856,1.2359646006436454e-07,-0.0010781944459801185,-0.0445069949459479,-0.018168065993375726,-0.030024603579220877,0.0011185574697336609,0.0,8.397954430179517e-08,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 09:00:07.536,1.397793631639599e-05,-0.010618045636776818,-0.010674819324718171,1.4314129456500526e-05,1.3946495793987203e-05,1.4229042444958093e-05,1.3854672632438686e-05,,0.019589459919547927,0.012419974328034305,1.4791252605492128e-05,1.392712804304282e-05,6.017919833466588,0.05879739514539072,43.212136784488095,49.506268046803136,3.980339224313874e-08,1.3595683485935138e-07,-9.615344261621265e-08,0.0,3.7152035415431364,27.874549807742323,43.21220661106012,56.787793388939875,1.2548322658774402e-07,-0.010618045636776818,-0.011483020956315704,-0.03174165748442592,-0.03644167973026957,-0.0095398511907967,0.0,1.9639780307080783e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 10:00:10.532,1.404942049224623e-05,0.0051140722229783275,0.0051010397693489916,1.4275731578437744e-05,1.3974501014515925e-05,1.4196383908101389e-05,1.3862309803411532e-05,,0.01974661020703044,0.012418930424015606,1.4798301532599216e-05,1.3893174481145885e-05,6.309379489711271,0.17262329177927793,45.596168040054984,50.98031604772577,2.084869535313228e-08,1.1293520695810756e-07,-9.208651160497528e-08,7.737942458112387,4.123687739329408,26.512621410951052,45.59622387366772,54.40377612633228,1.216261515350652e-07,0.0051140722229783275,-0.002905113757103117,-0.02660348912743349,-0.018790164540810284,0.015732117859755146,0.0,1.9639780307080783e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 11:00:10.902,1.4058139234840666e-05,0.0006205766707065852,0.0006203841926319576,1.4244941795541359e-05,1.4003802931935613e-05,1.4171248512963074e-05,1.3869989388957774e-05,,0.019753418141042825,0.012384513517514607,1.4796926546128857e-05,1.3859955246553955e-05,6.539241124372057,0.2115155377508633,45.89451822454826,51.16289776333204,6.456069616608275e-09,9.163937948980771e-08,-8.518330987319943e-08,8.681719562630894,5.473220673581103,25.20535239941723,45.894572375261234,54.10542762473878,1.1356133661073448e-07,0.0006205766707065852,-0.00819755507714126,-0.021432342656248382,-0.024016957411178486,-0.004493495552271742,0.0,1.6526030743990237e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 12:00:19.089,1.4040758689019476e-05,-0.0012363333106073515,-0.0012370982011395684,1.4158842658507886e-05,1.4032857764665085e-05,1.4147523090427873e-05,1.3876686224254313e-05,,0.014224990413147032,0.012388772829877244,1.4793679992513705e-05,1.3827002660917732e-05,6.755096258894261,0.22112448602558513,45.360484427928306,50.76710483743928,-6.280259839242693e-09,7.205545162399765e-08,-7.833571146324034e-08,6.8003288652448,7.739996961996035,24.067750030299273,45.360540384117094,54.63945961588291,1.0669128012576702e-07,-0.0012363333106073515,-0.007242912443412908,-0.05777786950561958,-0.025133491205816316,-0.0018569099813139367,0.0,1.5001119139167723e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 13:00:14.442,1.417657318576619e-05,0.009672874504490059,0.009626391761347764,1.4097897053456777e-05,1.4062862946667473e-05,1.4152804925943931e-05,1.388844649725478e-05,,0.015009990287862552,0.012415262818835182,1.4778493063502058e-05,1.3814490480124221e-05,6.742931054445522,0.37560345987169674,50.23364949476806,53.70552613532979,-5.353090756888171e-09,5.6573743147820486e-08,-6.192683390470866e-08,21.501830957193953,12.327959795023224,22.382007916342708,50.23368021745369,49.76631978254631,1.0877150988440617e-07,0.009672874504490059,0.0034418076618503157,-0.041218371800308407,-0.019164207015823664,0.01090920781509741,0.0,1.9863686937020073e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
2025-04-24 14:00:13.400,1.4182925161182136e-05,0.0004480614131998628,0.00044796106365891595,1.4102158590570606e-05,1.4091731902241443e-05,1.4158281332350878e-05,1.3899994680153892e-05,,0.00565265518498689,0.012411939127597988,1.4764477182608554e-05,1.3803795428008443e-05,6.72551517338215,0.3946465427893004,50.456206312961825,53.84081709553883,-4.058962060816639e-09,4.4447202106093066e-08,-4.8506164166909705e-08,22.189412784630854,16.830524202356543,20.848469633446452,50.45623597789757,49.54376402210244,1.0145582885094468e-07,0.0004480614131998628,0.01466517232201836,0.0030137508846008743,-0.017124652767963155,-0.009224813091290196,0.0,1.4216647216266042e-07,EpXBP1mNofE6j55wAty4poUh4cJPQS7NWDdCD9HSpump
