timestamp,price,returns,log_returns,sma_10,sma_50,ema_10,ema_50,ema_200,volatility_10,volatility_50,bb_high,bb_low,bb_width,bb_pct,rsi_14,rsi_21,macd,macd_signal,macd_histogram,stoch_k,stoch_d,adx,adx_pos,adx_neg,atr,momentum_1,momentum_5,momentum_10,momentum_20,acceleration,daily_range,range_5,token_address
2025-05-03 03:16:36.953,2.2096074486166936e-05,0.00735567970002915,0.007328758622713205,2.209553011075398e-05,2.67470932203084e-05,2.2127921009463783e-05,2.6671551561905824e-05,3.95054191057978e-05,0.01717758963178094,0.04233664398905775,2.3448757714155542e-05,2.1333390526017043e-05,9.447368075303157,0.36054447872052275,33.63972247617713,29.754904910093174,-1.212692946418607e-06,-1.5400768095874143e-06,3.2738386316880736e-07,16.680227418885615,9.050727929641361,44.1763905863424,33.639722476177155,66.36027752382282,3.3924483097666193e-07,0.00735567970002915,0.011908331603634359,-0.008128035397248823,0.0036319866957288394,0.005797598171693119,0.0,1.954677763171326e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 04:14:50.914,2.19343910231343e-05,-0.007317293537087655,-0.0073441962464611205,2.1985256673916605e-05,2.6500502081901442e-05,2.209273373922206e-05,2.6485780560385375e-05,3.933058300547279e-05,0.01209725065950195,0.042255507599019894,2.3451518495784078e-05,2.1319663897567777e-05,9.523333913704558,0.28835321418302057,32.45005801329114,29.176683542049616,-1.144608586715668e-06,-1.4609831650130652e-06,3.1637457829739724e-07,6.435869050576627,9.815506116564679,43.52806868541919,32.45005801329122,67.54994198670876,3.265618761235172e-07,-0.007317293537087655,0.00025542748530504866,-0.04786770700046794,-0.004974515605689622,-0.014672973237116804,0.0,1.954677763171326e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 05:12:10.132,2.2004756724952473e-05,0.0032080079973024755,0.003202873318111016,2.1961013727809534e-05,2.6273414147555755e-05,2.2076737918445773e-05,2.6310054135466438e-05,3.915818672407458e-05,0.006437068846096767,0.04219770445564625,2.3452496071029447e-05,2.1303796880795694e-05,9.601774626627696,0.3262252098119528,33.55143948476123,29.80006943895002,-1.072608948778117e-06,-1.3833083217660756e-06,3.106993729879586e-07,14.046761328894565,12.387619266118927,42.768715281494785,33.551439484761254,66.44856051523873,3.0826214938742127e-07,0.0032080079973024755,0.003157314530107147,-0.010897084199485763,-0.006720987629747044,0.01052530153439013,0.0,1.954677763171326e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 06:18:23.636,2.1844847566823938e-05,-0.007267026858206793,-0.007293560322298771,2.1946869899505625e-05,2.6040823731908667e-05,2.2034576036332708e-05,2.6134947995519674e-05,3.8985914692659153e-05,0.005733085444422019,0.042169358496440046,2.345551998966916e-05,2.1258295640998335e-05,9.82794385887226,0.26695131345164114,32.263996673702664,29.187052376134986,-1.0167317983497978e-06,-1.30999301708282e-06,2.9326121873302225e-07,0.7329999957694521,7.071876791746871,42.247521808001906,32.26399667370274,67.73600332629724,2.976655071546437e-07,-0.007267026858206793,-0.0025460090564882742,-0.0064330230219376006,-0.019074110682139045,-0.010475034855509269,0.0,2.512269193429977e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 07:12:31.358,2.1822383132430867e-05,-0.0010283630647617281,-0.0010288921928465014,2.1923812218290065e-05,2.5813008996279875e-05,2.1995995508350554e-05,2.5965827804810308e-05,3.881513328409967e-05,0.0055867605637761365,0.04217917841012546,2.345444707025813e-05,2.1208232631161355e-05,10.058574425508036,0.2734157926241754,32.077776008277596,29.098756348475234,-9.631587516313313e-07,-1.2406261639925225e-06,2.774674123611912e-07,0.0,4.926587108221329,41.7901593919621,32.07777600827767,67.9222239917223,2.780082876716742e-07,-0.0010283630647617281,-0.005121855159994193,-0.010455594747145303,-0.022896265334809485,0.006238663793445065,0.0,2.73691353736069e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 08:14:58.485,2.173801053324319e-05,-0.0038663329607795394,-0.003873826547431482,2.1914008907852507e-05,2.5584948025208416e-05,2.1949089149240124e-05,2.580003104906258e-05,3.864521166468817e-05,0.004806436648097608,0.04217561340644119,2.3311887600203464e-05,2.119478675828982e-05,9.513633055845851,0.25658852152850214,31.345992927129913,28.75569636983444,-9.16939976483615e-07,-1.1758889264907411e-06,2.5894895000712617e-07,0.0,0.24433333192314122,41.47000616008909,31.345992927130016,68.65400707286996,2.641771670656744e-07,-0.0038663329607795394,-0.016204867210594776,-0.004489508539297082,-0.06696064667745338,-0.0028379698960178112,0.0,2.6674619170928324e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 09:13:23.148,2.174871914035359e-05,0.0004926213046967387,0.0004925000066561825,2.189600184113807e-05,2.5356499285405106e-05,2.191265823853348e-05,2.564115607225046e-05,3.847708736096345e-05,0.004538831322126487,0.042173988352454166,2.3175609636215215e-05,2.1189649764622576e-05,8.952770245969244,0.28151091254561333,31.559399683178512,28.867455966398964,-8.694249791313449e-07,-1.1145961370188619e-06,2.4517115788751697e-07,2.9906967799910236,0.9968989266636651,41.142234336771494,31.559399683178608,68.44060031682137,2.460722699260119e-07,0.0004926213046967387,-0.008464875208291867,-0.008211609884774651,-0.0610524367183678,0.004358954265476278,0.0,2.6674619170928324e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 10:09:52.009,2.1750153258904408e-05,6.594036832985317e-05,6.593819435933318e-05,2.1877467221648327e-05,2.5116081389502188e-05,2.188311187860092e-05,2.548856772662905e-05,3.831065020571909e-05,0.004532875590710145,0.042028636605162525,2.2938490365203632e-05,2.126228832913129e-05,7.5844909776993426,0.29105377470861327,31.590068581865026,28.88314328078681,-8.221757497643239e-07,-1.0561120595679544e-06,2.3393630980363044e-07,3.3912170052492616,2.1273045950800857,40.83349351530709,31.590068581865122,68.40993141813486,2.2859811625635525e-07,6.594036832985317e-05,-0.011570383132632256,-0.008449599941308561,-0.07030604208146785,-0.00042668093636688553,0.0,1.0683703358074819e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 11:14:48.449,2.1622949863357993e-05,-0.005848390769124245,-0.005865559579084616,2.1849701536999147e-05,2.486659938893565e-05,2.18358096940113e-05,2.5336974869245868e-05,3.814460343614336e-05,0.004803231863722755,0.041954777628674306,2.2644409928477558e-05,2.138224803577217e-05,5.733625721626566,0.1907059854816945,30.293395029090078,28.301846418484615,-7.859348779703429e-07,-1.0020766232484321e-06,2.1614174527808923e-07,0.0,2.1273045950800857,40.73204468862941,30.293395029090213,69.70660497090977,2.2135563620564524e-07,-0.005848390769124245,-0.01015789662926947,-0.012678043588944643,-0.07452472129057508,-0.0059143311374540986,0.0,1.994332690728741e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
2025-05-03 12:14:51.480,2.166728170400403e-05,0.00205022168234148,0.0020481228460982335,2.1822956743337172e-05,2.4619332567958692e-05,2.1805168241282704e-05,2.5193065333354033e-05,3.798064998607232e-05,0.004837764917231433,0.04197046494467389,2.2562086724488653e-05,2.1374507071019656e-05,5.405879477122343,0.24653052292464012,31.350982153401304,28.82602719544009,-7.450480665933798e-07,-9.506709119174217e-07,2.0562284532404194e-07,9.370013419052183,4.2537434747671385,40.48675833181282,31.350982153401397,68.6490178465986,2.08711079379959e-07,0.00205022168234148,-0.007107446857916089,-0.01219289870454665,-0.0399080443421147,0.007898612451465725,0.0,1.2720339554641498e-07,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump
