timestamp,open,high,low,close,volume,trade_count
2025-05-27 09:15:00+00:00,0.0035606232955392265,0.0035606232955392265,0.0035606232955392265,0.0035606232955392265,18.357712,1
2025-05-27 09:20:00+00:00,0.0035498052488828562,0.0035641944532394903,0.0035498052488828562,0.0035641944532394903,646.2727090000001,2
2025-05-27 09:25:00+00:00,0.003574003337980754,0.003574003337980754,0.003568399169457755,0.003568399169457755,270.937849,3
2025-05-27 09:30:00+00:00,0.003567697156,0.0035865904016666663,0.003567697156,0.0035865904016666663,850.0,2
2025-05-27 09:35:00+00:00,0.0035903722732273874,0.0035903722732273874,0.0035903722732273874,0.0035903722732273874,282.182312,1
2025-05-27 09:40:00+00:00,0.003590936583696272,0.0036048132295347793,0.003590936583696272,0.003599586011612804,13507.683231,4
2025-05-27 09:50:00+00:00,0.003604200420595576,0.0036371081427969175,0.003604200420595576,0.0036371081427969175,26.700962,2
2025-05-27 09:55:00+00:00,0.0036591115152707306,0.003674553279266573,0.0036591115152707306,0.003674553279266573,98.048365,3
2025-05-27 10:00:00+00:00,0.0036701203673467054,0.0036701203673467054,0.0036510000851498635,0.0036510000851498635,6.712524999999999,2
2025-05-27 10:25:00+00:00,0.003673760922367835,0.003673760922367835,0.003673760922367835,0.003673760922367835,5.78858,1
2025-05-27 10:30:00+00:00,0.003678834206391537,0.003678834206391537,0.003678834206391537,0.003678834206391537,2.424237,1
2025-05-27 10:35:00+00:00,0.0037075396251209257,0.0037075396251209257,0.0037075396251209257,0.0037075396251209257,122.789089,1
2025-05-27 10:40:00+00:00,0.0036888220975536193,0.0036888220975536193,0.0036888220975536193,0.0036888220975536193,47.440618,1
2025-05-27 10:45:00+00:00,0.0036775501925841096,0.0036775501925841096,0.0036775501925841096,0.0036775501925841096,16.315209,1
2025-05-27 11:00:00+00:00,0.0036768855369436765,0.0036768855369436765,0.003662861715435307,0.003669746465085396,829.2346739999999,3
2025-05-27 11:05:00+00:00,0.0036622575692571244,0.0036622575692571244,0.0036622575692571244,0.0036622575692571244,4.584763,1
2025-05-27 11:10:00+00:00,0.003644549010955179,0.003644549010955179,0.003644549010955179,0.003644549010955179,779.54,1
2025-05-27 11:15:00+00:00,0.0036393397711015738,0.0036393397711015738,0.00362784132772681,0.00362784132772681,786.198,2
2025-05-27 11:20:00+00:00,0.0036314853606744016,0.0036314853606744016,0.0036314853606744016,0.0036314853606744016,781.73,1
2025-05-27 11:30:00+00:00,0.003634491841577686,0.003634491841577686,0.003634491841577686,0.003634491841577686,4589.0,1
2025-05-27 11:35:00+00:00,0.0036320538632619373,0.0036320538632619373,0.0036320538632619373,0.0036320538632619373,82.597894,1
2025-05-27 11:40:00+00:00,0.0036247003390044974,0.0036247003390044974,0.0036246085048043533,0.0036246085048043533,382.418785,3
2025-05-27 11:45:00+00:00,0.003623828643451877,0.003623828643451877,0.003623828643451877,0.003623828643451877,14.664301,1
2025-05-27 12:00:00+00:00,0.0036215178065942045,0.0036269006383392323,0.0036215178065942045,0.0036269006383392323,3197.8338750000003,2
2025-05-27 12:05:00+00:00,0.0036273207257942314,0.0036273207257942314,0.0036273207257942314,0.0036273207257942314,33.082269,1
2025-05-27 12:10:00+00:00,0.003624973694990647,0.003624973694990647,0.003624973694990647,0.003624973694990647,242.444316,1
2025-05-27 12:15:00+00:00,0.0036203074128870914,0.0036203074128870914,0.0036203074128870914,0.0036203074128870914,241.521755,1
