timestamp,open,high,low,close,volume,trade_count
2025-05-27 08:55:00+00:00,176.28630968510285,176.28630968510285,175.39762374477894,175.39762374477894,2.278318496,2
2025-05-27 09:00:00+00:00,176.2696915960631,176.2729865320742,176.2696915960631,176.2729865320742,0.059216574,2
2025-05-27 09:05:00+00:00,175.38610279183587,176.26484992348472,175.38610279183587,176.26484992348472,0.7188211259999999,3
2025-05-27 09:10:00+00:00,176.27101476926003,176.2759321299008,176.27101476926003,176.2759321299008,1.074964122,2
2025-05-27 09:15:00+00:00,176.27641613255747,176.27641613255747,176.26694644206265,176.26694644206265,0.208889892,2
2025-05-27 09:20:00+00:00,176.26822895178094,176.26822895178094,175.30581641691657,175.30581641691657,5.769741018,3
2025-05-27 09:30:00+00:00,200.0,200.0,176.00188720317755,176.00188720317755,1.978614732,2
2025-05-27 09:35:00+00:00,176.01649008673962,176.01649008673962,176.01649008673962,176.01649008673962,1.22785285,1
2025-05-27 09:40:00+00:00,176.02326583369236,176.02326583369236,176.02326583369236,176.02326583369236,0.0025531,1
2025-05-27 09:45:00+00:00,175.94164128752456,200.0,175.05686666666665,175.95625005282955,7.646016955,9
2025-05-27 09:50:00+00:00,175.9679276386773,175.9679276386773,175.06339141414142,175.08127727272728,9.135835741,7
2025-05-27 09:55:00+00:00,175.9334931026181,175.96211996987645,175.11789671866595,175.11789671866595,2.386666867,4
2025-05-27 10:00:00+00:00,176.02712174069396,176.09088672518632,176.02712174069396,176.09088672518632,6.301685046,2
2025-05-27 10:05:00+00:00,175.30404646464646,176.16148470456704,175.28612626262623,176.16148470456704,2.980293334,4
2025-05-27 10:10:00+00:00,176.17488190582534,176.17488190582534,176.17488190582534,176.17488190582534,3.00115142,1
2025-05-27 10:15:00+00:00,176.18998401676123,176.18998401676123,176.18998401676123,176.18998401676123,0.073077179,1
2025-05-27 10:20:00+00:00,176.20378115272192,176.23301732214762,176.20378115272192,176.23301732214762,3.715333825,2
2025-05-27 10:35:00+00:00,0.5306237173918268,176.38083305039785,0.5306237173918268,176.38083305039785,3.668153315,5
2025-05-27 10:40:00+00:00,176.3843323760672,176.3843323760672,175.4987946127946,175.50331950724137,2.0908909180000004,4
2025-05-27 10:45:00+00:00,176.38864768730306,176.38864768730306,176.38864768730306,176.38864768730306,0.96778201,1
2025-05-27 10:55:00+00:00,175.50899283677182,176.39914304001954,175.50899283677182,175.51833014760874,4.008095827,6
2025-05-27 11:00:00+00:00,176.3992114689674,176.40209011121246,175.51839752414773,176.40209011121246,16.415154288,34
2025-05-27 11:05:00+00:00,176.51112293199557,176.568273645009,0.5313696546833776,0.5313696546833776,18.207476186,4
2025-05-27 11:10:00+00:00,176.60808225733538,176.6460348792018,176.60808225733538,176.6460348792018,7.648488776000001,2
2025-05-27 11:15:00+00:00,175.6945524359721,175.6945524359721,175.6035250103422,175.6035250103422,8.662869698,4
2025-05-27 11:20:00+00:00,176.4397808116833,176.4397808116833,176.4397808116833,176.4397808116833,0.056676561,1
2025-05-27 11:25:00+00:00,176.79212682125538,176.85006584295957,175.95834400946498,175.9666879256057,5.423936837,14
2025-05-27 11:30:00+00:00,176.84982627385477,176.85257828683044,0.5321445519678234,0.5321445519678234,1.990522792,8
2025-05-27 11:35:00+00:00,175.9658235133571,176.85309796431417,175.9658235133571,176.85309796431417,2.6438502990000003,7
2025-05-27 11:40:00+00:00,175.97094180233697,177.060545680398,175.97094180233697,176.96590224675865,21.258586843,5
2025-05-27 11:45:00+00:00,176.33105793835966,177.2254727946121,176.33105793835966,177.2254727946121,1.282958485,2
2025-05-27 11:50:00+00:00,177.22369112613137,177.22369112613137,177.22369112613137,177.22369112613137,0.013170062,1
2025-05-27 11:55:00+00:00,177.22329033382778,177.24660111678213,177.22329033382778,177.24660111678213,2.663564034,3
2025-05-27 12:00:00+00:00,200.0,200.0,177.24735310927807,177.24735310927807,0.213627827,2
2025-05-27 12:10:00+00:00,177.2376011670693,177.2377307150197,177.2376011670693,177.2377307150197,0.021141415,2
2025-05-27 12:15:00+00:00,177.24365080629985,177.25919972225097,177.24365080629985,177.25919972225097,0.406209587,2
2025-05-27 12:20:00+00:00,177.26121156902215,177.26121156902215,176.41464636509397,176.41464636509397,8.495018353,2
2025-05-27 12:25:00+00:00,177.59150884568496,177.89580967087429,176.9982029045507,177.89580967087429,66.136903332,3
2025-05-27 12:30:00+00:00,177.90447233437698,177.90447233437698,177.90447233437698,177.90447233437698,0.668452993,1
2025-05-27 12:35:00+00:00,176.99435027122843,177.78228924890803,176.97559551711257,177.74958093969514,4.627745264,4
2025-05-27 12:40:00+00:00,176.74428123196648,176.74428123196648,176.74268120375157,176.74268120375157,0.35237596,2
2025-05-27 12:45:00+00:00,177.36694804395927,58669.936792204375,177.36694804395927,58669.936792204375,6.116039655,3
2025-05-27 12:50:00+00:00,177.4226366713234,177.4226366713234,177.4226366713234,177.4226366713234,0.009745735,1
2025-05-27 12:55:00+00:00,176.53570707070708,176.53570707070708,176.53570707070708,176.53570707070708,0.099,1
2025-05-27 13:00:00+00:00,177.42139021408093,177.42139021408093,177.42139021408093,177.42139021408093,0.046444631,1
2025-05-27 13:05:00+00:00,177.41766723294884,177.59838090936938,0.5338572898244957,177.59838090936938,9.958292576,4
