timestamp,Open,High,Low,Close,Volume
2025-05-24 07:00:00+00:00,174.97004469930147,175.03329982294562,174.97004469930147,175.03329982294562,8.12099058899912
2025-05-24 07:05:00+00:00,175.1612244513551,175.33156798145956,174.296960241133,175.33156798145956,10.808460649997869
2025-05-24 07:10:00+00:00,175.33279725503908,175.3914561908757,175.33279725503908,175.3914561908757,5.942665829999896
2025-05-24 07:15:00+00:00,175.43108397809178,175.43108397809178,175.42673583258647,175.42673583258647,2.8550387880022754
2025-05-24 07:20:00+00:00,175.42929466055398,199.8139534883721,174.58168578246642,174.58168578246642,1.9116307410004083
2025-05-24 07:25:00+00:00,175.46838449716006,175.48500379097626,175.46838449716006,175.48500379097626,3.663355534998118
2025-05-24 07:30:00+00:00,175.48930281135821,175.48930281135821,175.48930281135821,175.48930281135821,0.25251668500277447
2025-05-24 07:35:00+00:00,175.4451886464943,175.45067241219064,174.30732562034058,174.30732562034058,18.953997647993674
2025-05-24 07:40:00+00:00,174.25007539506004,175.12246331048135,173.92138135265446,173.92138135265446,13.177770011003304
2025-05-24 07:45:00+00:00,173.71886599995196,173.71886599995196,173.71886599995196,173.71886599995196,0.5
2025-05-24 07:50:00+00:00,174.46111901025583,174.5208402086477,174.46111901025583,174.5208402086477,21.598139688001538
2025-05-24 07:55:00+00:00,174.54080976461563,174.54846952460036,174.54080976461563,174.54846952460036,1.7286551919969497
2025-05-24 08:00:00+00:00,200.1048034934498,200.1048034934498,200.1048034934498,200.1048034934498,4.998582880944014e-09
2025-05-24 08:05:00+00:00,174.56853201008707,174.56853201008707,174.56853201008707,174.56853201008707,0.49430433999805246
2025-05-24 08:10:00+00:00,,,,,0.0
2025-05-24 08:15:00+00:00,174.57268889305223,199.9184861717613,174.4866265547373,174.4866265547373,1.0746662469973671
2025-05-24 08:20:00+00:00,173.4265148064968,174.16808915374605,173.3232187464269,174.16808915374605,15.02863872099988
2025-05-24 08:25:00+00:00,174.1726983203324,174.1726983203324,174.1726983203324,174.1726983203324,0.8612141939956928
2025-05-24 08:30:00+00:00,174.18042001521667,174.18570207285862,174.18042001521667,174.18570207285862,0.9462634310038993
2025-05-24 08:35:00+00:00,174.49897414509417,174.67096981320773,173.83856702801313,174.67096981320773,75.07336787199893
2025-05-24 08:40:00+00:00,,,,,0.0
2025-05-24 08:45:00+00:00,174.624102249738,174.6381368344212,174.624102249738,174.6381368344212,3.1195780509951874
2025-05-24 08:50:00+00:00,199.8139534883721,199.8139534883721,174.68883944266244,174.9878851953086,13.801499103014066
2025-05-24 08:55:00+00:00,175.01899311668691,175.0526629033807,175.01899311668691,175.0526629033807,2.3094766049980535
2025-05-24 09:00:00+00:00,175.0655708097307,175.48800182736235,175.0655708097307,175.48800182736235,11.665878505002183
2025-05-24 09:05:00+00:00,175.49808123924248,175.50820557596768,175.06946923591178,175.06946923591178,3.215704011992784
2025-05-24 09:10:00+00:00,175.0694592079827,175.0694592079827,175.0694592079827,175.0694592079827,0.06856579699524445
2025-05-24 09:15:00+00:00,175.5119953855611,175.5119953855611,175.5119953855611,175.5119953855611,0.8290705070030526
2025-05-24 09:20:00+00:00,175.76903679127216,175.87771671188025,175.76903679127216,175.87771671188025,16.792820609996852
2025-05-24 09:25:00+00:00,176.0245416609206,176.0245416609206,176.0245416609206,176.0245416609206,10.513314549993083
2025-05-24 09:30:00+00:00,175.63228088936432,175.63228088936432,175.63228088936432,175.63228088936432,0.9865963200063561
2025-05-24 09:35:00+00:00,176.07504724302729,176.07504724302729,176.07504724302729,176.07504724302729,0.5679396459963755
2025-05-24 09:40:00+00:00,176.0948531968989,176.0948531968989,176.0948531968989,176.0948531968989,0.5678757679997943
2025-05-24 09:45:00+00:00,175.11393579416753,175.11393579416753,175.11393579416753,175.11393579416753,5.818397372997424
2025-05-24 09:50:00+00:00,175.07315115465772,175.07315115465772,174.9156963580835,174.94253231706082,19.60200000199984
2025-05-24 09:55:00+00:00,175.78774735116002,175.78945157878434,175.78774735116002,175.78945157878434,0.37473281900020083
2025-05-24 10:00:00+00:00,175.79178508881287,175.79178508881287,175.79178508881287,175.79178508881287,0.07941659499920206
2025-05-24 10:05:00+00:00,175.8128472087021,175.8128472087021,175.8128472087021,175.8128472087021,0.03532813499623444
2025-05-24 10:10:00+00:00,175.80907053624227,175.80907053624227,175.80907053624227,175.80907053624227,1.847901738001383
2025-05-24 10:15:00+00:00,175.81759772745977,175.83374626852373,174.9519447120116,174.9519447120116,3.841374942989205
2025-05-24 10:20:00+00:00,,,,,0.0
2025-05-24 10:25:00+00:00,175.8319452763706,175.87123676858175,175.8319452763706,175.87123676858175,5.778408084996045
2025-05-24 10:30:00+00:00,175.97871400318556,176.43287700359184,175.97871400318556,176.43287700359184,23.41892467001162
2025-05-24 10:35:00+00:00,175.57800062694017,176.7546756586932,175.57800062694017,176.7546756586932,17.25159941399761
2025-05-24 10:40:00+00:00,176.91613236580434,176.9850879975556,176.91613236580434,176.9850879975556,14.985126712002966
2025-05-24 10:45:00+00:00,177.01300540738,177.51393721903284,177.01300540738,177.51393721903284,21.55414311200002
2025-05-24 10:50:00+00:00,177.65772025963744,177.78864386998697,176.80131237383955,177.78864386998697,30.68456476999563
2025-05-24 10:55:00+00:00,177.86342714395445,177.86342714395445,177.86342714395445,177.86342714395445,0.01024150399462087
2025-05-24 11:00:00+00:00,177.86581745082998,177.88479866113252,177.86581745082998,177.88479866113252,3.0939380709969555
2025-05-24 11:05:00+00:00,,,,,0.0
2025-05-24 11:10:00+00:00,177.94015848994985,177.94015848994985,177.25873644075975,177.25873644075975,0.34034257699386217
2025-05-24 11:15:00+00:00,,,,,0.0
2025-05-24 11:20:00+00:00,177.05835598914229,177.05835598914229,176.90404854104636,176.90404854104636,17.660608360005426
2025-05-24 11:25:00+00:00,,,,,0.0
2025-05-24 11:30:00+00:00,177.82525354720215,178.32094937474,177.46780570473717,177.46780570473717,24.04578661200503
2025-05-24 11:35:00+00:00,199.8139534883721,199.8139534883721,199.8139534883721,199.8139534883721,5.005858838558197e-09
2025-05-24 11:40:00+00:00,178.36346813366447,181.84126984126985,177.26536311204237,177.26536311204237,12.436699737001618
